# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Jan 23 16:53:37 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Euclid VIS+NISP (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag
0.0002 -1.89055 10.00000 0.0900000036 1.4676543549    0.090 -3.205  3.4872  5.498    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-17      0.00 7.488e-01 2.510e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 12.782 13.182 11.948 11.914 11.731 11.764 11.890
0.0002 -1.89055 10.00000 0.0904410109 1.4724080335    0.090 -3.187  3.4899  5.493    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.88e-17      0.00 7.487e-01 2.511e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 1.999e-04 12.737 13.128 11.911 11.877 11.694 11.723 11.843
0.0002 -1.89055 10.00000 0.0971364304 1.5420090637    0.097 -2.925  3.5284  5.416    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.38e-17      0.00 7.472e-01 2.526e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 12.084 12.335 11.355 11.326 11.149 11.137 11.192
0.0002 -1.89055 10.00000 0.1000000015 1.5704020300    0.100 -2.819  3.5441  5.386    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-16      0.00 7.466e-01 2.532e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 11.819 12.011 11.122 11.096 10.929 10.909 10.950
0.0002 -1.89055 10.00000 0.1199999973 1.7478251425    0.120 -2.525  3.5748  5.293    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-16      0.00 7.438e-01 2.560e-01 3.596e-05 9.702e-06 8.800e-05 -1.000 1.999e-04 11.082 11.172 10.434 10.412 10.274 10.250 10.279
0.0002 -1.89055 10.00000 0.1400000006 1.8958494754    0.140 -2.342  3.5896  5.236    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-16      0.00 7.419e-01 2.579e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.001e-04 10.624 10.657 9.983 9.964 9.841 9.820 9.851
0.0002 -1.89055 10.00000 0.1599999964 2.0211524514    0.160 -2.199  3.5991  5.190    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-16      0.00 7.406e-01 2.592e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 1.999e-04 10.268 10.258 9.640 9.623 9.513 9.493 9.522
0.0002 -1.89055 10.00000 0.2000000179 2.2217823660    0.200 -1.979  3.6113  5.115    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-16      0.00 7.396e-01 2.602e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.000e-04 9.717 9.687 9.114 9.100 8.997 8.978 9.006
0.0002 -1.89055 10.00000 0.2500000000 2.4080900156    0.250 -1.776  3.6223  5.053    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-15      0.00 7.397e-01 2.601e-01 3.596e-05 9.703e-06 8.800e-05 -1.000 2.000e-04 9.210 9.163 8.629 8.617 8.522 8.504 8.533
0.0002 -1.89055 10.00000 0.3000000417 2.5475041333    0.300 -1.620  3.6314  5.013    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-15      0.00 7.399e-01 2.599e-01 3.595e-05 9.704e-06 8.800e-05 -1.000 2.001e-04 8.820 8.758 8.258 8.247 8.159 8.145 8.177
0.0002 -1.89055 10.00000 0.3499999940 2.6555200523    0.350 -1.492  3.6397  4.985    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-15      0.00 7.398e-01 2.600e-01 3.593e-05 9.705e-06 8.800e-05 -1.000 2.000e-04 8.501 8.425 7.956 7.945 7.864 7.854 7.890
0.0002 -1.89055 10.00000 0.4000000060 2.7413371470    0.400 -1.368  3.6487  4.955    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-15      0.00 7.503e-01 2.495e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 8.190 8.101 7.663 7.654 7.581 7.575 7.617
0.0002 -1.89055 10.00000 0.4500000179 2.8109800195    0.450 -1.214  3.6638  4.912    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -4e-15      0.00 7.507e-01 2.491e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 7.805 7.697 7.313 7.306 7.247 7.249 7.301
0.0002 -1.89055 10.00000 0.5000000000 2.8684779154    0.500 -1.043  3.6820  4.859    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.99e-15      0.00 7.507e-01 2.491e-01 3.596e-05 9.702e-06 8.799e-05 -1.000 2.000e-04 7.377 7.254 6.930 6.926 6.886 6.900 6.965
0.0002 -1.89055 10.00000 0.5500000715 2.9166349106    0.550 -0.846  3.7018  4.783    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-15      0.00 7.791e-01 2.208e-01 3.213e-05 8.672e-06 7.868e-05 -1.000 1.014e-04 6.885 6.758 6.497 6.496 6.477 6.503 6.583
0.0002 -1.89055 10.00000 0.6000000238 2.9573988213    0.600 -0.647  3.7261  4.719    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.895e-01 2.103e-01 3.077e-05 8.310e-06 7.543e-05 -1.000 2.001e-04 6.388 6.273 6.084 6.084 6.092 6.131 6.229
0.0002 -1.89055 10.00000 0.6005010009 2.9577757740    0.600 -0.645  3.7264  4.719    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-14      0.00 7.896e-01 2.102e-01 3.075e-05 8.306e-06 7.539e-05 -1.000 2.000e-04 6.382 6.268 6.080 6.080 6.088 6.127 6.226
0.0002 -1.89055 10.00000 0.6130759120 2.9670528523    0.613 -0.593  3.7334  4.704    1  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-14      0.00 7.929e-01 2.069e-01 3.033e-05 8.194e-06 7.438e-05 -1.000 1.999e-04 6.252 6.145 5.976 5.978 5.992 6.035 6.138
0.0002 -1.89055 10.00000 0.6277009249 2.9774141039    0.627 -0.532  3.7416  4.686    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-14      0.00 7.969e-01 2.029e-01 2.981e-05 8.055e-06 7.314e-05 -1.000 1.724e-04 6.100 6.003 5.856 5.859 5.880 5.928 6.036
0.0002 -1.89055 10.00000 0.6411740184 2.9865700391    0.641 -0.476  3.7491  4.669    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-14      0.00 8.009e-01 1.990e-01 2.930e-05 7.920e-06 7.192e-05 -1.000 1.618e-04 5.959 5.873 5.746 5.750 5.778 5.829 5.943
0.0002 -1.89055 10.00000 0.6499999762 2.9923687038    0.650 -0.438  3.7540  4.657    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.66e-14      0.00 8.036e-01 1.962e-01 2.896e-05 7.826e-06 7.108e-05 -1.000 1.877e-04 5.866 5.788 5.674 5.677 5.710 5.764 5.881
0.0002 -1.89055 10.00000 0.6621206999 3.0000876659    0.662 -0.387  3.7604  4.639    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-14      0.00 8.083e-01 1.915e-01 2.835e-05 7.665e-06 6.963e-05 -1.000 1.473e-04 5.737 5.669 5.571 5.576 5.615 5.672 5.793
0.0002 -1.89055 10.00000 0.6765359044 3.0089185331    0.676 -0.325  3.7678  4.616    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.55e-14      0.00 8.144e-01 1.855e-01 2.757e-05 7.457e-06 6.777e-05 -1.000 1.454e-04 5.583 5.526 5.448 5.453 5.499 5.560 5.686
0.0002 -1.89055 10.00000 0.6902233958 3.0169724024    0.690 -0.265  3.7747  4.593    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-14      0.00 8.206e-01 1.792e-01 2.677e-05 7.243e-06 6.584e-05 -1.000 2.000e-04 5.434 5.389 5.328 5.334 5.387 5.452 5.583
0.0002 -1.89055 10.00000 0.6999999881 3.0225380160    0.700 -0.222  3.7795  4.575    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.63e-14      0.00 8.254e-01 1.744e-01 2.615e-05 7.079e-06 6.438e-05 -1.000 2.000e-04 5.326 5.289 5.241 5.247 5.304 5.372 5.506
0.0002 -1.89055 10.00000 0.7004695535 3.0228015385    0.700 -0.220  3.7797  4.574    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.65e-14      0.00 8.257e-01 1.741e-01 2.612e-05 7.071e-06 6.430e-05 -1.000 1.994e-04 5.320 5.284 5.237 5.243 5.300 5.368 5.503
0.0002 -1.89055 10.00000 0.7130185366 3.0297193813    0.713 -0.163  3.7855  4.548    1  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-14      0.00 8.328e-01 1.670e-01 2.517e-05 6.840e-06 6.226e-05 -1.000 1.733e-04 5.177 5.151 5.118 5.125 5.189 5.260 5.399
0.0002 -1.89055 10.00000 0.7251088023 3.0361646650    0.725 -0.106  3.7910  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.34e-14      0.00 8.394e-01 1.605e-01 2.432e-05 6.634e-06 6.045e-05 -1.000 1.000e-04 5.034 5.017 4.998 5.005 5.076 5.150 5.293
0.0002 -1.89055 10.00000 0.7358694077 3.0417283293    0.736 -0.053  3.7957  4.492    1  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -7.32e-14      0.00 8.449e-01 1.550e-01 2.364e-05 6.471e-06 5.901e-05 -1.000 1.276e-04 4.903 4.893 4.886 4.894 4.970 5.048 5.194
0.0002 -1.89055 10.00000 0.7460150123 3.0468314318    0.746 -0.001  3.8000  4.464    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.47e-14      0.00 8.496e-01 1.503e-01 2.308e-05 6.339e-06 5.786e-05 -1.000 1.078e-04 4.773 4.769 4.773 4.782 4.864 4.944 5.095
0.0002 -1.89055 10.00000 0.7500000000 3.0487992053    0.750  0.020  3.8017  4.452    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -8.99e-14      0.00 8.514e-01 1.485e-01 2.289e-05 6.293e-06 5.746e-05 -1.000 9.997e-05 4.720 4.719 4.727 4.736 4.820 4.902 5.053
0.0002 -1.89055 10.00000 0.7575349212 3.0524650540    0.757  0.061  3.8050  4.429    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 8.522e-01 1.476e-01 2.291e-05 6.301e-06 5.755e-05 -1.000 1.141e-04 4.618 4.622 4.639 4.649 4.737 4.821 4.975
0.0002 -1.89055 10.00000 0.7672262192 3.0570773400    0.767  0.116  3.8093  4.396    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 8.532e-01 1.467e-01 2.294e-05 6.313e-06 5.769e-05 -1.000 1.003e-04 4.480 4.490 4.518 4.528 4.622 4.709 4.867
0.0002 -1.89055 10.00000 0.7758106589 3.0610695096    0.775  0.168  3.8130  4.363    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.38e-13      0.00 8.540e-01 1.459e-01 2.298e-05 6.327e-06 5.785e-05 -1.000 1.506e-04 4.349 4.363 4.401 4.412 4.512 4.601 4.763
0.0002 -1.89055 10.00000 0.7840024233 3.0648000095    0.783  0.222  3.8165  4.328    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-13      0.00 8.546e-01 1.453e-01 2.303e-05 6.342e-06 5.801e-05 -1.000 1.362e-04 4.215 4.233 4.281 4.292 4.396 4.489 4.654
0.0002 -1.89055 10.00000 0.7915527225 3.0681720728    0.791  0.275  3.8196  4.291    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.89e-13      0.00 8.551e-01 1.448e-01 2.308e-05 6.360e-06 5.818e-05 -1.000 1.165e-04 4.082 4.103 4.159 4.171 4.280 4.375 4.542
0.0002 -1.89055 10.00000 0.7984629273 3.0712035175    0.797  0.328  3.8223  4.253    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-13      0.00 8.555e-01 1.444e-01 2.314e-05 6.378e-06 5.836e-05 -1.000 1.000e-04 3.950 3.975 4.038 4.050 4.163 4.260 4.430
0.0002 -1.89055 10.00000 0.8000000119 3.0718705846    0.799  0.340  3.8229  4.244    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 8.555e-01 1.444e-01 2.315e-05 6.382e-06 5.840e-05 -1.000 9.997e-05 3.920 3.945 4.010 4.022 4.136 4.234 4.404
0.0002 -1.89055 10.00000 0.8062519431 3.0745569540    0.805  0.391  3.8251  4.205    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-13      0.00 8.551e-01 1.448e-01 2.322e-05 6.400e-06 5.857e-05 -1.000 1.128e-04 3.793 3.820 3.891 3.904 4.021 4.121 4.293
0.0002 -1.89055 10.00000 0.8137125373 3.0777073226    0.812  0.456  3.8269  4.151    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.32e-13      0.00 8.527e-01 1.471e-01 2.353e-05 6.484e-06 5.933e-05 -1.000 1.280e-04 3.629 3.657 3.733 3.746 3.867 3.968 4.142
0.0002 -1.89055 10.00000 0.8148087263 3.0781652272    0.814  0.467  3.8269  4.141    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-13      0.00 8.524e-01 1.475e-01 2.357e-05 6.496e-06 5.944e-05 -1.000 1.302e-04 3.603 3.631 3.707 3.720 3.841 3.942 4.116
0.0002 -1.89055 10.00000 0.8164846897 3.0788628818    0.815  0.484  3.8267  4.124    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.66e-13      0.00 8.519e-01 1.480e-01 2.364e-05 6.515e-06 5.961e-05 -1.000 1.336e-04 3.559 3.586 3.662 3.675 3.796 3.897 4.071
0.0002 -1.89055 10.00000 0.8212357163 3.0808247366    0.820  0.537  3.8253  4.069    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -4.37e-13      0.00 8.503e-01 1.495e-01 2.384e-05 6.569e-06 6.010e-05 -1.000 1.433e-04 3.429 3.453 3.525 3.538 3.658 3.758 3.931
0.0002 -1.89055 10.00000 0.8251846433 3.0824377632    0.824  0.586  3.8221  4.008    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-13      0.00 8.491e-01 1.508e-01 2.400e-05 6.613e-06 6.050e-05 -1.000 1.511e-04 3.305 3.323 3.388 3.400 3.515 3.613 3.784
0.0002 -1.89055 10.00000 0.8258515000 3.0827085955    0.824  0.595  3.8213  3.996    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.43e-13      0.00 8.489e-01 1.510e-01 2.403e-05 6.620e-06 6.056e-05 -1.000 1.524e-04 3.282 3.300 3.362 3.374 3.488 3.586 3.757
0.0002 -1.89055 10.00000 0.8265451193 3.0829898219    0.825  0.605  3.8202  3.982    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-13      0.00 8.486e-01 1.512e-01 2.406e-05 6.628e-06 6.063e-05 -1.000 1.539e-04 3.257 3.272 3.332 3.344 3.457 3.553 3.723
0.0002 -1.89055 10.00000 0.8288735151 3.0839303379    0.827  0.643  3.8146  3.923    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -6.58e-13      0.00 8.479e-01 1.519e-01 2.415e-05 6.654e-06 6.087e-05 -1.000 1.584e-04 3.162 3.169 3.214 3.226 3.331 3.424 3.589
0.0002 -1.89055 10.00000 0.8306453824 3.0846424335    0.829  0.677  3.8075  3.862    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -7.62e-13      0.00 8.473e-01 1.525e-01 2.423e-05 6.674e-06 6.105e-05 -1.000 1.620e-04 3.078 3.075 3.101 3.112 3.207 3.296 3.454
0.0002 -1.89055 10.00000 0.8320266008 3.0851953757    0.830  0.707  3.7990  3.799    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -8.77e-13      0.00 8.469e-01 1.529e-01 2.428e-05 6.689e-06 6.119e-05 -1.000 1.647e-04 3.004 2.988 2.993 3.002 3.086 3.168 3.319
0.0002 -1.89055 10.00000 0.8331366181 3.0856383866    0.831  0.734  3.7896  3.734    2  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1    -1e-12      0.00 8.466e-01 1.533e-01 2.433e-05 6.701e-06 6.130e-05 -1.000 1.669e-04 2.936 2.909 2.889 2.896 2.967 3.042 3.185
0.0002 -1.89055 10.00000 0.8340604305 3.0860061613    0.832  0.758  3.7795  3.670    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-12      0.00 8.405e-01 1.593e-01 2.504e-05 6.893e-06 6.303e-05 -1.000 1.567e-04 2.874 2.835 2.788 2.794 2.850 2.918 3.053
0.0002 -1.89055 10.00000 0.8348646760 3.0863256567    0.833  0.781  3.7703  3.611    2  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-12      0.00 8.187e-01 1.812e-01 2.754e-05 7.563e-06 6.901e-05 -1.000 1.552e-04 2.817 2.768 2.695 2.700 2.744 2.805 2.932
0.0002 -1.89055 10.00000 0.8356062770 3.0866197073    0.834  0.806  3.7618  3.553    2  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-12      0.00 7.955e-01 2.043e-01 3.019e-05 8.273e-06 7.535e-05 -1.000 1.641e-04 2.756 2.697 2.602 2.606 2.638 2.693 2.813
0.0002 -1.89055 10.00000 0.8363502026 3.0869141429    0.834  0.838  3.7540  3.489    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-12      0.00 7.798e-01 2.200e-01 3.201e-05 8.758e-06 7.966e-05 -1.000 1.938e-04 2.674 2.607 2.490 2.493 2.515 2.564 2.677
0.0002 -1.89055 10.00000 0.8369317651 3.0871439438    0.835  0.874  3.7490  3.434    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.96e-12      0.00 7.733e-01 2.265e-01 3.276e-05 8.959e-06 8.146e-05 -1.000 2.000e-04 2.585 2.513 2.382 2.385 2.400 2.445 2.554
0.0002 -1.89055 10.00000 0.8375071287 3.0873709734    0.835  0.916  3.7449  3.376    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-12      0.00 7.690e-01 2.308e-01 3.325e-05 9.089e-06 8.262e-05 -1.000 2.000e-04 2.480 2.404 2.262 2.264 2.273 2.315 2.420
0.0002 -1.89055 10.00000 0.8376830816 3.0874403379    0.836  0.931  3.7439  3.357    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.44e-12      0.00 7.681e-01 2.317e-01 3.334e-05 9.114e-06 8.285e-05 -1.000 1.759e-04 2.442 2.365 2.220 2.221 2.230 2.271 2.375
0.0002 -1.89055 10.00000 0.8381552100 3.0876263138    0.836  0.974  3.7415  3.304    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-12      0.00 7.658e-01 2.340e-01 3.357e-05 9.175e-06 8.340e-05 -1.000 2.000e-04 2.335 2.255 2.103 2.105 2.110 2.150 2.252
0.0002 -1.89055 10.00000 0.8386714458 3.0878294185    0.836  1.024  3.7391  3.245    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.43e-12      0.00 7.636e-01 2.362e-01 3.377e-05 9.229e-06 8.388e-05 -1.000 2.001e-04 2.210 2.128 1.969 1.971 1.973 2.010 2.110
0.0002 -1.89055 10.00000 0.8391096592 3.0880016255    0.837  1.070  3.7373  3.192    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.05e-12      0.00 7.618e-01 2.380e-01 3.390e-05 9.266e-06 8.420e-05 -1.000 2.000e-04 2.095 2.012 1.848 1.849 1.849 1.885 1.983
