# File generated by CMD 3.8 (http://stev.oapd.inaf.it/cmd) on Fri Jan 23 16:21:11 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Euclid VIS+NISP (ABmags)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag
0.0001 -2.19174 10.00000 0.8407658339 3.0886507999    0.836  1.845  3.7131  2.319    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -6.6e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.029e-06 4.266e-05 -1.000 1.000e-04 0.157 0.064 -0.174 -0.178 -0.214 -0.198 -0.124
0.0001 -2.19174 10.00000 0.8408753276 3.0886936261    0.835  1.891  3.7115  2.267    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -7.79e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.030e-06 4.266e-05 -1.000 1.001e-04 0.043 -0.051 -0.295 -0.298 -0.337 -0.323 -0.250
0.0001 -2.19174 10.00000 0.8409748673 3.0887325490    0.835  1.936  3.7097  2.215    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -9.17e-11      0.00 7.513e-01 2.486e-01 1.668e-05 5.030e-06 4.266e-05 -1.000 1.001e-04 -0.070 -0.164 -0.413 -0.417 -0.458 -0.446 -0.375
0.0001 -2.19174 10.00000 0.8410680294 3.0887689696    0.835  1.982  3.7080  2.162    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.08e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.031e-06 4.266e-05 -1.000 1.000e-04 -0.184 -0.279 -0.534 -0.538 -0.581 -0.570 -0.501
0.0001 -2.19174 10.00000 0.8411529660 3.0888021673    0.834  2.027  3.7064  2.110    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.298 -0.393 -0.653 -0.658 -0.703 -0.694 -0.626
0.0001 -2.19174 10.00000 0.8412283063 3.0888316084    0.834  2.071  3.7046  2.059    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.032e-06 4.266e-05 -1.000 1.001e-04 -0.407 -0.503 -0.769 -0.774 -0.822 -0.814 -0.748
0.0001 -2.19174 10.00000 0.8412977457 3.0888587389    0.834  2.115  3.7030  2.008    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.517 -0.614 -0.885 -0.890 -0.941 -0.935 -0.870
0.0001 -2.19174 10.00000 0.8413628936 3.0888841885    0.833  2.160  3.7012  1.956    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.07e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.033e-06 4.266e-05 -1.000 1.000e-04 -0.629 -0.727 -1.004 -1.009 -1.062 -1.058 -0.995
0.0001 -2.19174 10.00000 0.8414213657 3.0889070268    0.833  2.203  3.6994  1.905    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.43e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.034e-06 4.266e-05 -1.000 1.000e-04 -0.738 -0.836 -1.119 -1.124 -1.180 -1.177 -1.116
0.0001 -2.19174 10.00000 0.8414800167 3.0889299317    0.832  2.249  3.6977  1.852    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -2.87e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.034e-06 4.267e-05 -1.000 1.000e-04 -0.851 -0.950 -1.239 -1.245 -1.303 -1.301 -1.242
0.0001 -2.19174 10.00000 0.8415415883 3.0889539737    0.832  2.292  3.6959  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.960 -1.060 -1.354 -1.361 -1.422 -1.421 -1.363
0.0001 -2.19174 10.00000 0.8415737748 3.0889665402    0.831  2.303  3.6955  1.788    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 9.999e-05 -0.988 -1.088 -1.384 -1.390 -1.452 -1.452 -1.394
0.0001 -2.19174 10.00000 0.8416072130 3.0889795943    0.831  2.293  3.6962  1.801    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.41e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.962 -1.062 -1.355 -1.362 -1.422 -1.421 -1.363
0.0001 -2.19174 10.00000 0.8416141272 3.0889822934    0.831  2.300  3.6959  1.793    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.979 -1.079 -1.374 -1.380 -1.441 -1.440 -1.382
0.0001 -2.19174 10.00000 0.8416521549 3.0889971377    0.830  2.339  3.6942  1.747    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1    -4e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -1.078 -1.178 -1.479 -1.485 -1.549 -1.549 -1.493
0.0001 -2.19174 10.00000 0.8416905999 3.0890121436    0.829  2.382  3.6925  1.697    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -4.66e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.184 -1.284 -1.590 -1.597 -1.663 -1.665 -1.610
0.0001 -2.19174 10.00000 0.8417232037 3.0890248683    0.829  2.420  3.6909  1.652    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -5.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.279 -1.378 -1.691 -1.698 -1.767 -1.770 -1.717
0.0001 -2.19174 10.00000 0.8417553306 3.0890374060    0.828  2.460  3.6891  1.605    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -6.21e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.001e-04 -1.379 -1.478 -1.797 -1.804 -1.876 -1.881 -1.829
0.0001 -2.19174 10.00000 0.8417853117 3.0890491054    0.827  2.499  3.6874  1.558    3  0.000  0.521     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.478 -1.578 -1.903 -1.910 -1.984 -1.991 -1.941
0.0001 -2.19174 10.00000 0.8418115377 3.0890593387    0.826  2.537  3.6857  1.514    3  0.000  0.521     6.59     5.25     3.74     2.89     2.34  3 -8.25e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.571 -1.670 -2.001 -2.009 -2.086 -2.094 -2.046
0.0001 -2.19174 10.00000 0.8418375254 3.0890694784    0.825  2.576  3.6840  1.467    3  0.000  0.521     7.27     5.72     4.06     3.13     2.54  3 -9.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.670 -1.768 -2.106 -2.114 -2.193 -2.203 -2.156
0.0001 -2.19174 10.00000 0.8418605328 3.0890784547    0.825  2.613  3.6823  1.423    3  0.000  0.521     7.98     6.19     4.38     3.38     2.74  3 -1.09e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.001e-04 -1.762 -1.861 -2.205 -2.213 -2.295 -2.306 -2.261
0.0001 -2.19174 10.00000 0.8418820500 3.0890868493    0.824  2.650  3.6806  1.378    3  0.000  0.521     8.75     6.70     4.72     3.65     2.96  3 -1.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.854 -1.952 -2.303 -2.311 -2.395 -2.408 -2.364
0.0001 -2.19174 10.00000 0.8419025540 3.0890948480    0.822  2.687  3.6789  1.334    3  0.000  0.521     9.62     7.26     5.10     3.95     3.20  3 -1.44e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.948 -2.044 -2.402 -2.410 -2.497 -2.512 -2.469
0.0001 -2.19174 10.00000 0.8419246078 3.0891034510    0.821  2.730  3.6771  1.283    3  0.000  0.521    10.71     7.96     5.57     4.32     3.50  3 -1.68e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -2.055 -2.151 -2.515 -2.524 -2.614 -2.630 -2.589
0.0001 -2.19174 10.00000 0.8419423103 3.0891103562    0.820  2.767  3.6752  1.237    3  0.000  0.521    11.78     8.64     6.01     4.67     3.79  3 -1.93e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.147 -2.242 -2.614 -2.624 -2.716 -2.734 -2.695
0.0001 -2.19174 10.00000 0.8419606090 3.0891174936    0.818  2.808  3.6732  1.188    3  0.000  0.521    13.06     9.44     6.55     5.10     4.13  3 -2.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.250 -2.343 -2.723 -2.733 -2.829 -2.848 -2.811
0.0001 -2.19174 10.00000 0.8419757485 3.0891233986    0.817  2.844  3.6715  1.144    3  0.000  0.521    14.32    10.21     7.05     5.50     4.45  2 -2.57e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.339 -2.431 -2.819 -2.829 -2.927 -2.948 -2.912
0.0001 -2.19174 10.00000 0.8419911265 3.0891293964    0.815  2.882  3.6695  1.097    3  0.000  0.521    15.83    11.12     7.66     5.97     4.84  2 -2.98e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.436 -2.527 -2.923 -2.933 -3.035 -3.058 -3.024
0.0001 -2.19174 10.00000 0.8420038819 3.0891343711    0.813  2.917  3.6679  1.055    3  0.000  0.521    17.27    11.98     8.22     6.42     5.21  2 -3.38e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.522 -2.611 -3.014 -3.024 -3.129 -3.153 -3.120
0.0001 -2.19174 10.00000 0.8420172930 3.0891396014    0.811  2.955  3.6660  1.008    3  0.000  0.521    19.06    13.04     8.91     6.97     5.65  2  -3.9e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.617 -2.704 -3.115 -3.127 -3.234 -3.260 -3.230
0.0001 -2.19174 10.00000 0.8420308232 3.0891448780    0.809  2.996  3.6639  0.958    3  0.000  0.521    21.20    14.28     9.72     7.61     6.17  2 -4.55e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.720 -2.804 -3.225 -3.237 -3.348 -3.376 -3.347
0.0001 -2.19174 10.00000 0.8420419097 3.0891492014    0.807  3.031  3.6621  0.914    3  0.000  0.521    23.25    15.45    10.48     8.22     6.66  2  -5.2e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.809 -2.891 -3.320 -3.332 -3.447 -3.476 -3.449
0.0001 -2.19174 10.00000 0.8420513868 3.0891528971    0.805  3.063  3.6603  0.874    3  0.000  0.521    25.28    16.59    11.21     8.81     7.14  2 -5.87e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.888 -2.968 -3.406 -3.418 -3.536 -3.566 -3.540
0.0001 -2.19174 10.00000 0.8420611024 3.0891566857    0.802  3.098  3.6585  0.830    3  0.000  0.521    27.69    17.93    12.07     9.49     7.70  1 -6.69e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.975 -3.052 -3.498 -3.511 -3.632 -3.664 -3.640
0.0001 -2.19174 10.00000 0.8420711160 3.0891605905    0.799  3.135  3.6564  0.783    3  0.000  0.521    30.58    19.51    13.09    10.31     8.36  1 -7.71e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -3.068 -3.142 -3.599 -3.613 -3.737 -3.770 -3.748
0.0001 -2.19174 10.00000 0.8420795202 3.0891638676    0.797  3.168  3.6546  0.741    3  0.000  0.521    33.39    21.03    14.06    11.08     8.99  1 -8.74e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.151 -3.222 -3.688 -3.702 -3.830 -3.864 -3.844
0.0001 -2.19174 10.00000 0.8420879841 3.0891671679    0.793  3.203  3.6528  0.698    3  0.000  0.521    36.54    22.71    15.13    11.94     9.69  1 -9.97e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.236 -3.303 -3.779 -3.793 -3.924 -3.961 -3.942
0.0001 -2.19174 10.00000 0.8420957923 3.0891702124    0.790  3.234  3.6511  0.659    3  0.000  0.521    39.70    24.37    16.18    12.78    10.38  1 -1.13e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 9.999e-05 -3.314 -3.376 -3.861 -3.876 -4.010 -4.048 -4.031
0.0001 -2.19174 10.00000 0.8420979977 3.0891710723    0.789  3.242  3.6507  0.648    3  0.000  0.521    40.60    24.84    16.48    13.02    10.57  1 -1.17e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.335 -3.396 -3.884 -3.898 -4.033 -4.072 -4.055
0.0001 -2.19174 10.00000 0.8420979977 3.0891710723    0.789  1.703  3.8886  3.138    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.512 0.613 0.849 0.875 1.126 1.272 1.493
0.0001 -2.19174 10.00000 0.8421285748 3.0891829944    0.789  1.726  3.8765  3.067    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 9.999e-05 0.456 0.527 0.736 0.760 0.992 1.132 1.346
0.0001 -2.19174 10.00000 0.8421831727 3.0892042798    0.789  1.731  3.8741  3.053    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.444 0.510 0.713 0.737 0.965 1.104 1.317
0.0001 -2.19174 10.00000 0.8422359228 3.0892248422    0.789  1.731  3.8747  3.055    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.443 0.510 0.715 0.739 0.968 1.107 1.320
0.0001 -2.19174 10.00000 0.8422896266 3.0892457737    0.789  1.731  3.8753  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.442 0.511 0.717 0.741 0.971 1.111 1.324
0.0001 -2.19174 10.00000 0.8423453569 3.0892674921    0.789  1.731  3.8760  3.060    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.002e-04 0.442 0.512 0.719 0.744 0.975 1.115 1.328
0.0001 -2.19174 10.00000 0.8423981071 3.0892880464    0.789  1.732  3.8766  3.062    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.000e-04 0.441 0.513 0.721 0.746 0.978 1.118 1.332
0.0001 -2.19174 10.00000 0.8424534798 3.0893096198    0.789  1.732  3.8770  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.999e-05 0.441 0.513 0.723 0.747 0.980 1.121 1.335
0.0001 -2.19174 10.00000 0.8425083756 3.0893310045    0.789  1.732  3.8773  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.997e-05 0.440 0.513 0.724 0.748 0.982 1.122 1.337
0.0001 -2.19174 10.00000 0.8425636292 3.0893525257    0.789  1.732  3.8774  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.994e-05 0.439 0.512 0.723 0.748 0.981 1.122 1.337
0.0001 -2.19174 10.00000 0.8426155448 3.0893727441    0.789  1.733  3.8773  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.001e-04 0.439 0.511 0.722 0.746 0.980 1.120 1.335
0.0001 -2.19174 10.00000 0.8426724076 3.0893948862    0.790  1.733  3.8768  3.061    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.437 0.509 0.718 0.743 0.975 1.116 1.330
0.0001 -2.19174 10.00000 0.8427278996 3.0894164916    0.790  1.734  3.8759  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.435 0.505 0.712 0.737 0.967 1.107 1.321
0.0001 -2.19174 10.00000 0.8427840471 3.0894383493    0.790  1.735  3.8746  3.051    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 9.997e-05 0.432 0.500 0.704 0.728 0.957 1.096 1.309
0.0001 -2.19174 10.00000 0.8428412676 3.0894606216    0.790  1.736  3.8728  3.042    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.429 0.493 0.693 0.717 0.942 1.080 1.292
0.0001 -2.19174 10.00000 0.8428643346 3.0894695993    0.790  1.737  3.8720  3.039    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.427 0.490 0.688 0.711 0.936 1.073 1.285
0.0001 -2.19174 10.00000 0.8428956270 3.0894817774    0.790  1.738  3.8707  3.032    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.996e-05 0.425 0.485 0.680 0.703 0.925 1.062 1.272
0.0001 -2.19174 10.00000 0.8429541588 3.0895045539    0.790  1.740  3.8677  3.018    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.420 0.474 0.662 0.684 0.901 1.036 1.245
0.0001 -2.19174 10.00000 0.8430075645 3.0895253329    0.790  1.742  3.8644  3.003    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.415 0.462 0.642 0.664 0.875 1.008 1.215
0.0001 -2.19174 10.00000 0.8430621624 3.0895465729    0.790  1.745  3.8605  2.985    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.409 0.449 0.620 0.641 0.845 0.976 1.180
0.0001 -2.19174 10.00000 0.8431203365 3.0895692010    0.790  1.747  3.8558  2.963    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.230e-05 -1.000 1.000e-04 0.401 0.434 0.593 0.613 0.809 0.937 1.138
0.0001 -2.19174 10.00000 0.8431782126 3.0895917101    0.790  1.751  3.8504  2.938    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.393 0.416 0.562 0.582 0.768 0.892 1.089
0.0001 -2.19174 10.00000 0.8432347178 3.0896136829    0.790  1.755  3.8445  2.911    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.993e-05 0.384 0.399 0.529 0.548 0.724 0.844 1.037
0.0001 -2.19174 10.00000 0.8432671428 3.0896262905    0.790  1.757  3.8410  2.895    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.378 0.388 0.510 0.528 0.698 0.815 1.005
0.0001 -2.19174 10.00000 0.8433207870 3.0896471463    0.790  1.761  3.8345  2.865    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.368 0.369 0.474 0.491 0.649 0.762 0.947
0.0001 -2.19174 10.00000 0.8433775902 3.0896692274    0.790  1.765  3.8274  2.832    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.999e-05 0.357 0.349 0.436 0.451 0.597 0.705 0.884
0.0001 -2.19174 10.00000 0.8434337378 3.0896910506    0.790  1.770  3.8199  2.797    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.996e-05 0.345 0.328 0.395 0.409 0.541 0.644 0.817
0.0001 -2.19174 10.00000 0.8434913158 3.0897134267    0.790  1.775  3.8115  2.759    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.993e-05 0.332 0.305 0.350 0.362 0.480 0.577 0.743
0.0001 -2.19174 10.00000 0.8435462713 3.0897347807    0.790  1.781  3.8030  2.719    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.318 0.282 0.304 0.315 0.418 0.508 0.667
0.0001 -2.19174 10.00000 0.8436011672 3.0897561087    0.791  1.787  3.7948  2.680    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.997e-05 0.303 0.259 0.258 0.268 0.358 0.441 0.594
0.0001 -2.19174 10.00000 0.8436554670 3.0897772023    0.791  1.793  3.7882  2.648    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.288 0.238 0.219 0.228 0.307 0.385 0.532
0.0001 -2.19174 10.00000 0.8437105417 3.0897985941    0.791  1.799  3.7824  2.619    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.273 0.218 0.183 0.191 0.261 0.334 0.475
0.0001 -2.19174 10.00000 0.8437654376 3.0898199136    0.791  1.805  3.7774  2.593    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.257 0.198 0.149 0.156 0.218 0.287 0.424
0.0001 -2.19174 10.00000 0.8438013196 3.0898338472    0.791  1.808  3.7754  2.582    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.250 0.189 0.135 0.142 0.200 0.267 0.402
0.0001 -2.19174 10.00000 0.8438554406 3.0898548612    0.791  1.816  3.7706  2.554    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.229 0.164 0.096 0.102 0.153 0.217 0.347
0.0001 -2.19174 10.00000 0.8439114690 3.0898766128    0.791  1.832  3.7640  2.513    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 9.999e-05 0.191 0.121 0.035 0.040 0.080 0.138 0.262
0.0001 -2.19174 10.00000 0.8439662457 3.0898978756    0.791  1.857  3.7559  2.455    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 0.128 0.052 -0.057 -0.054 -0.026 0.026 0.142
0.0001 -2.19174 10.00000 0.8439993858 3.0899107383    0.791  1.886  3.7481  2.394    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 0.055 -0.027 -0.159 -0.157 -0.141 -0.095 0.013
