# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Fri Jan 28 21:12:53 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: LSST ugrizy, July 2019 total filter throughputs for DP0 (all ABmags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag
0.0001 -2.19174 10.07918 0.7980801463 3.0710370541    0.788  2.238  3.6968  1.836    3  0.000  0.532     0.00     0.00 -1 -2.93e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.001e-04 -0.824 0.967 -0.226 -0.782 -1.022 -1.128 -1.186
0.0001 -2.19174 10.07918 0.7981302142 3.0710587502    0.788  2.268  3.6956  1.800    3  0.000  0.532     0.00     0.00 -1 -3.29e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 9.999e-05 -0.901 0.912 -0.296 -0.858 -1.101 -1.208 -1.266
0.0001 -2.19174 10.07918 0.7981535792 3.0710690022    0.787  2.263  3.6960  1.807    3  0.000  0.532     0.00     0.00 -1 -3.25e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.887 0.918 -0.285 -0.845 -1.087 -1.193 -1.251
0.0001 -2.19174 10.07918 0.7981594205 3.0710716248    0.787  2.270  3.6957  1.799    3  0.000  0.532     0.00     0.00 -1 -3.32e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -0.904 0.907 -0.300 -0.862 -1.104 -1.211 -1.269
0.0001 -2.19174 10.07918 0.7981916666 3.0710854530    0.787  2.310  3.6940  1.752    3  0.000  0.532     0.00     0.00 -1 -3.81e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.001e-04 -1.004 0.843 -0.388 -0.959 -1.205 -1.314 -1.374
0.0001 -2.19174 10.07918 0.7982242703 3.0710997581    0.786  2.352  3.6924  1.703    3  0.000  0.532     0.00     0.00 -1 -4.45e-10      0.00 7.547e-01 2.452e-01 1.690e-05 4.720e-06 4.237e-05 -1.000 1.000e-04 -1.111 0.773 -0.482 -1.063 -1.313 -1.424 -1.485
0.0001 -2.19174 10.07918 0.7982519865 3.0711119175    0.785  2.391  3.6907  1.657    3  0.000  0.532     0.00     0.00 -1 -5.13e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.237e-05 -1.000 9.997e-05 -1.207 0.713 -0.566 -1.157 -1.411 -1.524 -1.586
0.0001 -2.19174 10.07918 0.7982791662 3.0711236000    0.785  2.431  3.6889  1.609    3  0.000  0.532     0.00     0.00 -1 -5.95e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.237e-05 -1.000 1.000e-04 -1.308 0.651 -0.653 -1.255 -1.513 -1.628 -1.692
0.0001 -2.19174 10.07918 0.7983045578 3.0711348057    0.784  2.472  3.6873  1.562    3  0.000  0.532     0.00     0.00 -1  -6.9e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.999e-05 -1.409 0.587 -0.741 -1.353 -1.615 -1.733 -1.799
0.0001 -2.19174 10.07918 0.7983267903 3.0711443424    0.783  2.510  3.6856  1.516    3  0.000  0.532     0.00     0.00 -1 -7.94e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.504 0.530 -0.823 -1.445 -1.711 -1.831 -1.898
0.0001 -2.19174 10.07918 0.7983488441 3.0711538792    0.782  2.550  3.6837  1.468    3  0.000  0.532     0.00     0.00 -1 -9.21e-10      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -1.604 0.473 -0.908 -1.542 -1.813 -1.935 -2.004
0.0001 -2.19174 10.07918 0.7983683944 3.0711624622    0.781  2.588  3.6821  1.423    3  0.000  0.532     0.00     0.00 -1 -1.06e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.699 0.418 -0.988 -1.634 -1.909 -2.033 -2.104
0.0001 -2.19174 10.07918 0.7983866334 3.0711703300    0.780  2.625  3.6804  1.378    3  0.000  0.532     0.00     0.00 -1 -1.22e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.997e-05 -1.793 0.375 -1.065 -1.724 -2.004 -2.130 -2.202
0.0001 -2.19174 10.07918 0.7984039783 3.0711779594    0.779  2.664  3.6786  1.332    3  0.000  0.532     0.00     0.00 -1  -1.4e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -1.889 0.334 -1.143 -1.815 -2.101 -2.229 -2.303
0.0001 -2.19174 10.07918 0.7984226942 3.0711860657    0.777  2.708  3.6767  1.279    3  0.000  0.532     0.00     0.00 -1 -1.65e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.993e-05 -2.000 0.283 -1.234 -1.921 -2.213 -2.344 -2.419
0.0001 -2.19174 10.07918 0.7984377146 3.0711925030    0.776  2.746  3.6747  1.233    3  0.000  0.532     0.00     0.00 -1  -1.9e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.095 0.250 -1.308 -2.011 -2.308 -2.442 -2.519
0.0001 -2.19174 10.07918 0.7984532118 3.0711994171    0.774  2.788  3.6728  1.182    3  0.000  0.532     0.00     0.00 -1 -2.23e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.200 0.207 -1.392 -2.112 -2.415 -2.552 -2.630
0.0001 -2.19174 10.07918 0.7984660268 3.0712049007    0.773  2.825  3.6711  1.137    3  0.000  0.532     0.00     0.00 -1 -2.56e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.994e-05 -2.294 0.172 -1.466 -2.200 -2.508 -2.648 -2.728
0.0001 -2.19174 10.07918 0.7984790802 3.0712106228    0.771  2.866  3.6689  1.087    3  0.000  0.532     0.00     0.00 -1 -2.98e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -2.395 0.142 -1.542 -2.296 -2.610 -2.753 -2.835
0.0001 -2.19174 10.07918 0.7984898686 3.0712153912    0.769  2.902  3.6673  1.044    3  0.000  0.532     0.00     0.00 -1  -3.4e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.484 0.112 -1.611 -2.380 -2.700 -2.845 -2.929
0.0001 -2.19174 10.07918 0.7985012531 3.0712201595    0.767  2.942  3.6652  0.994    3  0.000  0.532     0.00     0.00 -1 -3.95e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.584 0.093 -1.684 -2.473 -2.799 -2.948 -3.034
0.0001 -2.19174 10.07918 0.7985127568 3.0712251663    0.764  2.985  3.6630  0.941    3  0.000  0.532     0.00     0.00 -1 -4.65e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -2.692 0.078 -1.760 -2.572 -2.907 -3.059 -3.147
0.0001 -2.19174 10.07918 0.7985221744 3.0712292194    0.762  3.022  3.6611  0.894    3  0.000  0.532     0.00     0.00 -1 -5.36e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -2.785 0.068 -1.825 -2.658 -3.000 -3.156 -3.246
0.0001 -2.19174 10.07918 0.7985301614 3.0712327957    0.760  3.056  3.6593  0.852    3  0.000  0.532     0.00     0.00 -1 -6.09e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 9.999e-05 -2.869 0.065 -1.880 -2.735 -3.084 -3.243 -3.335
0.0001 -2.19174 10.07918 0.7985384464 3.0712363720    0.757  3.093  3.6575  0.806    3  0.000  0.532     0.00     0.00 -1    -7e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -2.962 0.056 -1.943 -2.819 -3.176 -3.338 -3.433
0.0001 -2.19174 10.07918 0.7985469103 3.0712401867    0.753  3.132  3.6552  0.756    3  0.000  0.532     0.00     0.00 -1 -8.14e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.061 0.059 -2.006 -2.909 -3.275 -3.441 -3.538
0.0001 -2.19174 10.07918 0.7985540628 3.0712432861    0.750  3.168  3.6533  0.711    3  0.000  0.532     0.00     0.00 -1 -9.33e-09      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.150 0.062 -2.062 -2.989 -3.363 -3.533 -3.632
0.0001 -2.19174 10.07918 0.7985612154 3.0712463856    0.746  3.205  3.6513  0.663    3  0.000  0.532     0.00     0.00 -1 -1.08e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.242 0.075 -2.117 -3.069 -3.453 -3.626 -3.728
0.0001 -2.19174 10.07918 0.7985678911 3.0712492466    0.743  3.239  3.6494  0.620    3  0.000  0.532     0.00     0.00 -1 -1.23e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.001e-04 -3.326 0.090 -2.164 -3.142 -3.534 -3.711 -3.815
0.0001 -2.19174 10.07918 0.7985697389 3.0712499619    0.741  3.247  3.6490  0.609    3  0.000  0.532     0.00     0.00 -1 -1.27e-08      0.00 7.546e-01 2.453e-01 1.690e-05 4.721e-06 4.238e-05 -1.000 1.000e-04 -3.348 0.094 -2.177 -3.161 -3.555 -3.734 -3.838
0.0001 -2.19174 10.07918 0.7985697389 3.0712499619    0.741  1.658  3.9482  3.395    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.626 1.384 0.612 0.825 1.023 1.134 1.160
0.0001 -2.19174 10.07918 0.7985704541 3.0712502003    0.741  1.664  3.9443  3.373    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.609 1.366 0.587 0.794 0.988 1.096 1.122
0.0001 -2.19174 10.07918 0.7986187339 3.0712714195    0.741  1.685  3.9336  3.309    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.558 1.316 0.514 0.705 0.888 0.990 1.013
0.0001 -2.19174 10.07918 0.7986656427 3.0712916851    0.741  1.685  3.9337  3.310    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.001e-04 0.557 1.315 0.513 0.705 0.888 0.990 1.013
0.0001 -2.19174 10.07918 0.7987126708 3.0713121891    0.741  1.685  3.9339  3.311    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.557 1.315 0.514 0.705 0.889 0.991 1.014
0.0001 -2.19174 10.07918 0.7987601757 3.0713326931    0.741  1.685  3.9339  3.311    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.557 1.315 0.514 0.705 0.889 0.991 1.014
0.0001 -2.19174 10.07918 0.7988089919 3.0713539124    0.741  1.685  3.9337  3.309    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.557 1.315 0.513 0.704 0.887 0.989 1.012
0.0001 -2.19174 10.07918 0.7988574505 3.0713751316    0.741  1.686  3.9331  3.307    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.556 1.314 0.511 0.701 0.884 0.986 1.008
0.0001 -2.19174 10.07918 0.7989027500 3.0713946819    0.741  1.686  3.9323  3.303    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.555 1.314 0.509 0.698 0.879 0.980 1.003
0.0001 -2.19174 10.07918 0.7989516258 3.0714159012    0.741  1.687  3.9311  3.298    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.553 1.312 0.506 0.692 0.872 0.973 0.995
0.0001 -2.19174 10.07918 0.7989966869 3.0714354515    0.742  1.688  3.9297  3.291    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.550 1.311 0.501 0.685 0.864 0.963 0.985
0.0001 -2.19174 10.07918 0.7990423441 3.0714552402    0.742  1.689  3.9278  3.282    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.547 1.308 0.496 0.677 0.852 0.951 0.973
0.0001 -2.19174 10.07918 0.7990902662 3.0714762211    0.742  1.691  3.9254  3.271    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.543 1.305 0.489 0.665 0.838 0.936 0.957
0.0001 -2.19174 10.07918 0.7991400957 3.0714976788    0.742  1.693  3.9225  3.257    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.538 1.302 0.480 0.651 0.820 0.916 0.936
0.0001 -2.19174 10.07918 0.7991865873 3.0715179443    0.742  1.695  3.9192  3.242    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.532 1.298 0.470 0.635 0.801 0.895 0.915
0.0001 -2.19174 10.07918 0.7992334962 3.0715382099    0.742  1.698  3.9154  3.224    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.526 1.294 0.462 0.619 0.779 0.871 0.890
0.0001 -2.19174 10.07918 0.7992828488 3.0715596676    0.742  1.701  3.9109  3.203    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.518 1.290 0.453 0.599 0.753 0.842 0.861
0.0001 -2.19174 10.07918 0.7993294001 3.0715799332    0.742  1.704  3.9062  3.181    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.509 1.286 0.442 0.579 0.726 0.812 0.830
0.0001 -2.19174 10.07918 0.7993761301 3.0716001987    0.742  1.708  3.9008  3.155    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.500 1.282 0.436 0.558 0.696 0.779 0.797
0.0001 -2.19174 10.07918 0.7994243503 3.0716211796    0.742  1.712  3.8947  3.127    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.489 1.279 0.429 0.535 0.663 0.742 0.760
0.0001 -2.19174 10.07918 0.7994737029 3.0716426373    0.742  1.717  3.8879  3.095    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.478 1.277 0.425 0.510 0.627 0.702 0.719
0.0001 -2.19174 10.07918 0.7995197177 3.0716624260    0.742  1.722  3.8810  3.063    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.466 1.275 0.424 0.487 0.592 0.662 0.679
0.0001 -2.19174 10.07918 0.7995240688 3.0716643333    0.742  1.722  3.8803  3.059    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.997e-05 0.464 1.275 0.424 0.485 0.588 0.658 0.676
0.0001 -2.19174 10.07918 0.7995317578 3.0716676712    0.742  1.723  3.8792  3.054    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.462 1.275 0.423 0.481 0.582 0.652 0.669
0.0001 -2.19174 10.07918 0.7995770574 3.0716872215    0.742  1.728  3.8726  3.023    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.451 1.274 0.424 0.462 0.551 0.616 0.633
0.0001 -2.19174 10.07918 0.7996212244 3.0717065334    0.742  1.733  3.8655  2.990    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.438 1.274 0.427 0.442 0.517 0.577 0.594
0.0001 -2.19174 10.07918 0.7996684313 3.0717270374    0.742  1.738  3.8575  2.952    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.424 1.274 0.431 0.422 0.482 0.535 0.552
0.0001 -2.19174 10.07918 0.7997133732 3.0717463493    0.742  1.744  3.8492  2.913    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.001e-04 0.410 1.274 0.437 0.402 0.446 0.493 0.510
0.0001 -2.19174 10.07918 0.7997564077 3.0717651844    0.742  1.750  3.8408  2.874    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.395 1.276 0.444 0.384 0.412 0.452 0.467
0.0001 -2.19174 10.07918 0.7998008728 3.0717842579    0.742  1.756  3.8323  2.834    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.380 1.279 0.451 0.365 0.378 0.410 0.424
0.0001 -2.19174 10.07918 0.7998445034 3.0718033314    0.742  1.762  3.8239  2.794    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.364 1.282 0.459 0.347 0.343 0.368 0.381
0.0001 -2.19174 10.07918 0.7998885512 3.0718224049    0.743  1.769  3.8158  2.755    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.348 1.287 0.467 0.330 0.311 0.328 0.339
0.0001 -2.19174 10.07918 0.7999327183 3.0718414783    0.743  1.775  3.8083  2.719    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.331 1.292 0.473 0.313 0.280 0.290 0.299
0.0001 -2.19174 10.07918 0.7999771237 3.0718607903    0.743  1.784  3.7999  2.677    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 0.311 1.297 0.478 0.292 0.244 0.246 0.252
0.0001 -2.19174 10.07918 0.7999859452 3.0718646049    0.743  1.786  3.7981  2.668    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.306 1.299 0.479 0.288 0.237 0.237 0.242
0.0001 -2.19174 10.07918 0.8000315428 3.0718843937    0.743  1.796  3.7900  2.625    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.281 1.303 0.480 0.264 0.198 0.190 0.192
0.0001 -2.19174 10.07918 0.8000764251 3.0719037056    0.743  1.810  3.7799  2.570    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.244 1.305 0.475 0.228 0.144 0.127 0.124
0.0001 -2.19174 10.07918 0.8001142144 3.0719201565    0.743  1.836  3.7669  2.492    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 0.179 1.303 0.455 0.167 0.060 0.029 0.020
0.0001 -2.19174 10.07918 0.8001347184 3.0719289780    0.743  1.867  3.7553  2.415    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 0.101 1.293 0.419 0.093 -0.035 -0.077 -0.093
0.0001 -2.19174 10.07918 0.8001438975 3.0719330311    0.743  1.899  3.7461  2.346    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 0.023 1.275 0.375 0.018 -0.126 -0.177 -0.199
0.0001 -2.19174 10.07918 0.8001480699 3.0719347000    0.743  1.932  3.7383  2.282    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.061 1.248 0.323 -0.061 -0.220 -0.279 -0.306
0.0001 -2.19174 10.07918 0.8001500368 3.0719356537    0.743  1.963  3.7325  2.228    4  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.139 1.221 0.270 -0.136 -0.305 -0.370 -0.401
0.0001 -2.19174 10.07918 0.8001508117 3.0719358921    0.743  1.984  3.7294  2.195    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.189 1.199 0.233 -0.184 -0.359 -0.427 -0.461
0.0001 -2.19174 10.07918 0.8001510501 3.0719361305    0.743  1.993  3.7283  2.181    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.212 1.187 0.215 -0.206 -0.383 -0.453 -0.487
0.0001 -2.19174 10.07918 0.8001519442 3.0719363689    0.743  2.032  3.7241  2.125    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.990e-05 -0.311 1.127 0.134 -0.302 -0.487 -0.561 -0.598
0.0001 -2.19174 10.07918 0.8001527786 3.0719368458    0.743  2.072  3.7205  2.070    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 -0.411 1.070 0.052 -0.399 -0.590 -0.669 -0.709
0.0001 -2.19174 10.07918 0.8001536131 3.0719370842    0.743  2.112  3.7172  2.017    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.511 1.010 -0.031 -0.496 -0.694 -0.776 -0.818
0.0001 -2.19174 10.07918 0.8001544476 3.0719375610    0.743  2.150  3.7145  1.969    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.604 0.951 -0.110 -0.587 -0.790 -0.875 -0.919
0.0001 -2.19174 10.07918 0.8001558185 3.0719380379    0.743  2.173  3.7130  1.940    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.990e-05 -0.662 0.912 -0.160 -0.644 -0.850 -0.936 -0.981
0.0001 -2.19174 10.07918 0.8001583219 3.0719392300    0.743  2.153  3.7146  1.966    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 1.000e-04 -0.613 0.942 -0.119 -0.596 -0.798 -0.883 -0.927
0.0001 -2.19174 10.07918 0.8001741767 3.0719461441    0.743  2.143  3.7149  1.977    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.993e-05 -0.587 0.963 -0.095 -0.571 -0.773 -0.857 -0.901
0.0001 -2.19174 10.07918 0.8001891375 3.0719525814    0.743  2.174  3.7124  1.936    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.991e-05 -0.666 0.917 -0.160 -0.647 -0.854 -0.941 -0.987
0.0001 -2.19174 10.07918 0.8002071977 3.0719604492    0.743  2.222  3.7091  1.876    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.990e-05 -0.784 0.844 -0.261 -0.761 -0.976 -1.066 -1.115
0.0001 -2.19174 10.07918 0.8002245426 3.0719678402    0.743  2.263  3.7064  1.823    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.888 0.780 -0.349 -0.863 -1.083 -1.177 -1.227
0.0001 -2.19174 10.07918 0.8002404571 3.0719747543    0.743  2.305  3.7039  1.772    7  0.000  0.533     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.437e-01 1.688e-05 4.684e-06 4.222e-05 -1.000 9.999e-05 -0.991 0.716 -0.437 -0.963 -1.188 -1.285 -1.337
