# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Fri Jan 28 21:10:05 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: LSST ugrizy, July 2019 total filter throughputs for DP0 (all ABmags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag
0.0001 -2.19174 10.00000 0.8414213657 3.0889070034    0.833  2.203  3.6994  1.905    3  0.000  0.521     0.00     0.00 -1 -2.43e-10      0.00 7.513e-01 2.486e-01 1.668e-05 5.034e-06 4.266e-05 -1.000 1.000e-04 -0.738 1.010 -0.156 -0.699 -0.933 -1.036 -1.091
0.0001 -2.19174 10.00000 0.8414800167 3.0889298916    0.832  2.249  3.6977  1.852    3  0.000  0.521     0.00     0.00 -1 -2.87e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.034e-06 4.267e-05 -1.000 1.000e-04 -0.851 0.926 -0.259 -0.811 -1.049 -1.154 -1.211
0.0001 -2.19174 10.00000 0.8415415883 3.0889539719    0.832  2.292  3.6959  1.801    3  0.000  0.521     0.00     0.00 -1 -3.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.960 0.848 -0.357 -0.918 -1.160 -1.266 -1.325
0.0001 -2.19174 10.00000 0.8415737748 3.0889666080    0.831  2.303  3.6955  1.788    3  0.000  0.521     0.00     0.00 -1 -3.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 9.999e-05 -0.988 0.829 -0.382 -0.945 -1.188 -1.295 -1.354
0.0001 -2.19174 10.00000 0.8416072130 3.0889797211    0.831  2.293  3.6962  1.801    3  0.000  0.521     0.00     0.00 -1 -3.41e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.962 0.842 -0.361 -0.920 -1.162 -1.268 -1.326
0.0001 -2.19174 10.00000 0.8416141272 3.0889823437    0.831  2.300  3.6959  1.793    3  0.000  0.521     0.00     0.00 -1 -3.49e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -0.979 0.830 -0.376 -0.937 -1.179 -1.286 -1.344
0.0001 -2.19174 10.00000 0.8416521549 3.0889971256    0.830  2.339  3.6942  1.747    3  0.000  0.521     0.00     0.00 -1    -4e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.035e-06 4.267e-05 -1.000 1.000e-04 -1.078 0.767 -0.463 -1.033 -1.279 -1.388 -1.448
0.0001 -2.19174 10.00000 0.8416905999 3.0890121460    0.829  2.382  3.6925  1.697    3  0.000  0.521     0.00     0.00 -1 -4.66e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.184 0.698 -0.556 -1.137 -1.386 -1.497 -1.558
0.0001 -2.19174 10.00000 0.8417232037 3.0890250206    0.829  2.420  3.6909  1.652    3  0.000  0.521     0.00     0.00 -1 -5.36e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.279 0.639 -0.639 -1.229 -1.483 -1.595 -1.658
0.0001 -2.19174 10.00000 0.8417553306 3.0890374184    0.828  2.460  3.6891  1.605    3  0.000  0.521     0.00     0.00 -1 -6.21e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.001e-04 -1.379 0.578 -0.725 -1.326 -1.584 -1.699 -1.763
0.0001 -2.19174 10.00000 0.8417853117 3.0890491009    0.827  2.499  3.6874  1.558    3  0.000  0.521     0.00     0.00 -1 -7.19e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.036e-06 4.267e-05 -1.000 1.000e-04 -1.478 0.516 -0.811 -1.423 -1.685 -1.802 -1.867
0.0001 -2.19174 10.00000 0.8418115377 3.0890593529    0.826  2.537  3.6857  1.514    3  0.000  0.521     0.00     0.00 -1 -8.25e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.571 0.460 -0.891 -1.513 -1.779 -1.898 -1.965
0.0001 -2.19174 10.00000 0.8418375254 3.0890696049    0.825  2.576  3.6840  1.467    3  0.000  0.521     0.00     0.00 -1 -9.53e-10      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.670 0.404 -0.975 -1.608 -1.879 -2.000 -2.069
0.0001 -2.19174 10.00000 0.8418605328 3.0890784264    0.825  2.613  3.6823  1.423    3  0.000  0.521     0.00     0.00 -1 -1.09e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.001e-04 -1.762 0.351 -1.053 -1.698 -1.973 -2.096 -2.166
0.0001 -2.19174 10.00000 0.8418820500 3.0890870094    0.824  2.650  3.6806  1.378    3  0.000  0.521     0.00     0.00 -1 -1.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.854 0.309 -1.129 -1.786 -2.066 -2.191 -2.263
0.0001 -2.19174 10.00000 0.8419025540 3.0890948772    0.822  2.687  3.6789  1.334    3  0.000  0.521     0.00     0.00 -1 -1.44e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -1.948 0.268 -1.204 -1.875 -2.159 -2.288 -2.361
0.0001 -2.19174 10.00000 0.8419246078 3.0891034603    0.821  2.730  3.6771  1.283    3  0.000  0.521     0.00     0.00 -1 -1.68e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.037e-06 4.267e-05 -1.000 1.000e-04 -2.055 0.219 -1.292 -1.978 -2.268 -2.399 -2.473
0.0001 -2.19174 10.00000 0.8419423103 3.0891103745    0.820  2.767  3.6752  1.237    3  0.000  0.521     0.00     0.00 -1 -1.93e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.147 0.185 -1.365 -2.065 -2.361 -2.494 -2.571
0.0001 -2.19174 10.00000 0.8419606090 3.0891175270    0.818  2.808  3.6732  1.188    3  0.000  0.521     0.00     0.00 -1 -2.25e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.250 0.146 -1.446 -2.162 -2.464 -2.600 -2.678
0.0001 -2.19174 10.00000 0.8419757485 3.0891234875    0.817  2.844  3.6715  1.144    3  0.000  0.521     0.00     0.00 -1 -2.57e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.339 0.114 -1.516 -2.247 -2.554 -2.693 -2.773
0.0001 -2.19174 10.00000 0.8419911265 3.0891294479    0.815  2.882  3.6695  1.097    3  0.000  0.521     0.00     0.00 -1 -2.98e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.436 0.082 -1.590 -2.339 -2.651 -2.793 -2.875
0.0001 -2.19174 10.00000 0.8420038819 3.0891344547    0.813  2.917  3.6679  1.055    3  0.000  0.521     0.00     0.00 -1 -3.38e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.522 0.053 -1.656 -2.420 -2.737 -2.882 -2.965
0.0001 -2.19174 10.00000 0.8420172930 3.0891396999    0.811  2.955  3.6660  1.008    3  0.000  0.521     0.00     0.00 -1  -3.9e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.617 0.031 -1.727 -2.509 -2.833 -2.980 -3.065
0.0001 -2.19174 10.00000 0.8420308232 3.0891449451    0.809  2.996  3.6639  0.958    3  0.000  0.521     0.00     0.00 -1 -4.55e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.720 0.017 -1.799 -2.603 -2.935 -3.086 -3.174
0.0001 -2.19174 10.00000 0.8420419097 3.0891492367    0.807  3.031  3.6621  0.914    3  0.000  0.521     0.00     0.00 -1  -5.2e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.809 0.005 -1.861 -2.685 -3.024 -3.178 -3.267
0.0001 -2.19174 10.00000 0.8420513868 3.0891530514    0.805  3.063  3.6603  0.874    3  0.000  0.521     0.00     0.00 -1 -5.87e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.888 0.001 -1.915 -2.758 -3.103 -3.260 -3.351
0.0001 -2.19174 10.00000 0.8420611024 3.0891566277    0.802  3.098  3.6585  0.830    3  0.000  0.521     0.00     0.00 -1 -6.69e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.975 -0.003 -1.972 -2.837 -3.189 -3.349 -3.443
0.0001 -2.19174 10.00000 0.8420711160 3.0891606808    0.799  3.135  3.6564  0.783    3  0.000  0.521     0.00     0.00 -1 -7.71e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -3.068 -0.004 -2.034 -2.922 -3.283 -3.447 -3.542
0.0001 -2.19174 10.00000 0.8420795202 3.0891640186    0.797  3.168  3.6546  0.741    3  0.000  0.521     0.00     0.00 -1 -8.74e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.151 -0.001 -2.086 -2.996 -3.365 -3.532 -3.630
0.0001 -2.19174 10.00000 0.8420879841 3.0891671181    0.793  3.203  3.6528  0.698    3  0.000  0.521     0.00     0.00 -1 -9.97e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.236 0.004 -2.139 -3.072 -3.449 -3.619 -3.719
0.0001 -2.19174 10.00000 0.8420957923 3.0891702175    0.790  3.234  3.6511  0.659    3  0.000  0.521     0.00     0.00 -1 -1.13e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 9.999e-05 -3.314 0.013 -2.185 -3.140 -3.524 -3.698 -3.800
0.0001 -2.19174 10.00000 0.8420979977 3.0891711712    0.789  3.242  3.6507  0.648    3  0.000  0.521     0.00     0.00 -1 -1.17e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.335 0.017 -2.197 -3.158 -3.544 -3.719 -3.821
0.0001 -2.19174 10.00000 0.8420979977 3.0891711712    0.789  1.703  3.8886  3.138    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.512 1.312 0.462 0.547 0.663 0.740 0.758
0.0001 -2.19174 10.00000 0.8421285748 3.0891830921    0.789  1.726  3.8765  3.067    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 9.999e-05 0.456 1.274 0.424 0.471 0.567 0.636 0.653
0.0001 -2.19174 10.00000 0.8421831727 3.0892043114    0.789  1.731  3.8741  3.053    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.444 1.265 0.416 0.457 0.548 0.615 0.632
0.0001 -2.19174 10.00000 0.8422359228 3.0892248154    0.789  1.731  3.8747  3.055    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.443 1.263 0.414 0.456 0.549 0.616 0.633
0.0001 -2.19174 10.00000 0.8422896266 3.0892457962    0.789  1.731  3.8753  3.057    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.442 1.262 0.412 0.456 0.550 0.617 0.635
0.0001 -2.19174 10.00000 0.8423453569 3.0892674923    0.789  1.731  3.8760  3.060    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.002e-04 0.442 1.260 0.410 0.457 0.552 0.619 0.637
0.0001 -2.19174 10.00000 0.8423981071 3.0892879963    0.789  1.732  3.8766  3.062    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.000e-04 0.441 1.259 0.409 0.457 0.553 0.621 0.638
0.0001 -2.19174 10.00000 0.8424534798 3.0893096924    0.789  1.732  3.8770  3.064    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.999e-05 0.441 1.258 0.407 0.457 0.554 0.622 0.640
0.0001 -2.19174 10.00000 0.8425083756 3.0893311501    0.789  1.732  3.8773  3.065    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.997e-05 0.440 1.257 0.406 0.457 0.554 0.623 0.640
0.0001 -2.19174 10.00000 0.8425636292 3.0893526077    0.789  1.732  3.8774  3.065    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.994e-05 0.439 1.256 0.405 0.456 0.554 0.622 0.640
0.0001 -2.19174 10.00000 0.8426155448 3.0893728733    0.789  1.733  3.8773  3.064    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.001e-04 0.439 1.255 0.404 0.455 0.552 0.621 0.638
0.0001 -2.19174 10.00000 0.8426724076 3.0893950462    0.790  1.733  3.8768  3.061    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.437 1.254 0.404 0.453 0.549 0.618 0.635
0.0001 -2.19174 10.00000 0.8427278996 3.0894165039    0.790  1.734  3.8759  3.057    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.435 1.253 0.403 0.450 0.545 0.612 0.630
0.0001 -2.19174 10.00000 0.8427840471 3.0894384384    0.790  1.735  3.8746  3.051    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 9.997e-05 0.432 1.253 0.403 0.446 0.538 0.605 0.622
0.0001 -2.19174 10.00000 0.8428412676 3.0894606113    0.790  1.736  3.8728  3.042    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.429 1.253 0.404 0.441 0.530 0.595 0.612
0.0001 -2.19174 10.00000 0.8428643346 3.0894696712    0.790  1.737  3.8720  3.039    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.427 1.252 0.404 0.438 0.526 0.591 0.608
0.0001 -2.19174 10.00000 0.8428956270 3.0894818306    0.790  1.738  3.8707  3.032    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.996e-05 0.425 1.252 0.404 0.435 0.519 0.583 0.601
0.0001 -2.19174 10.00000 0.8429541588 3.0895047188    0.790  1.740  3.8677  3.018    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.420 1.252 0.406 0.427 0.506 0.567 0.585
0.0001 -2.19174 10.00000 0.8430075645 3.0895254612    0.790  1.742  3.8644  3.003    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.415 1.253 0.407 0.418 0.491 0.550 0.567
0.0001 -2.19174 10.00000 0.8430621624 3.0895466805    0.790  1.745  3.8605  2.985    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.409 1.253 0.410 0.409 0.474 0.531 0.548
0.0001 -2.19174 10.00000 0.8431203365 3.0895693302    0.790  1.747  3.8558  2.963    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.230e-05 -1.000 1.000e-04 0.401 1.254 0.414 0.399 0.455 0.507 0.524
0.0001 -2.19174 10.00000 0.8431782126 3.0895917416    0.790  1.751  3.8504  2.938    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.393 1.255 0.419 0.387 0.432 0.480 0.497
0.0001 -2.19174 10.00000 0.8432347178 3.0896136761    0.790  1.755  3.8445  2.911    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.993e-05 0.384 1.258 0.425 0.375 0.409 0.452 0.468
0.0001 -2.19174 10.00000 0.8432671428 3.0896263123    0.790  1.757  3.8410  2.895    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.378 1.259 0.429 0.368 0.396 0.436 0.451
0.0001 -2.19174 10.00000 0.8433207870 3.0896472931    0.790  1.761  3.8345  2.865    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.368 1.262 0.436 0.355 0.371 0.405 0.420
0.0001 -2.19174 10.00000 0.8433775902 3.0896692276    0.790  1.765  3.8274  2.832    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.999e-05 0.357 1.267 0.444 0.342 0.345 0.372 0.386
0.0001 -2.19174 10.00000 0.8434337378 3.0896911621    0.790  1.770  3.8199  2.797    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.996e-05 0.345 1.274 0.454 0.329 0.317 0.338 0.350
0.0001 -2.19174 10.00000 0.8434913158 3.0897135735    0.790  1.775  3.8115  2.759    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.993e-05 0.332 1.283 0.466 0.315 0.287 0.301 0.310
0.0001 -2.19174 10.00000 0.8435462713 3.0897347927    0.790  1.781  3.8030  2.719    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.318 1.294 0.477 0.301 0.257 0.263 0.269
0.0001 -2.19174 10.00000 0.8436011672 3.0897562504    0.791  1.787  3.7948  2.680    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.997e-05 0.303 1.305 0.488 0.286 0.228 0.225 0.229
0.0001 -2.19174 10.00000 0.8436554670 3.0897772312    0.791  1.793  3.7882  2.648    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.288 1.315 0.495 0.272 0.203 0.193 0.194
0.0001 -2.19174 10.00000 0.8437105417 3.0897986889    0.791  1.799  3.7824  2.619    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.273 1.323 0.498 0.258 0.178 0.163 0.162
0.0001 -2.19174 10.00000 0.8437654376 3.0898199081    0.791  1.805  3.7774  2.593    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.257 1.328 0.499 0.243 0.154 0.134 0.130
0.0001 -2.19174 10.00000 0.8438013196 3.0898339748    0.791  1.808  3.7754  2.582    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.250 1.331 0.499 0.237 0.144 0.122 0.117
0.0001 -2.19174 10.00000 0.8438554406 3.0898549557    0.791  1.816  3.7706  2.554    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.229 1.333 0.494 0.217 0.116 0.089 0.082
0.0001 -2.19174 10.00000 0.8439114690 3.0898766518    0.791  1.832  3.7640  2.513    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 9.999e-05 0.191 1.329 0.479 0.181 0.068 0.035 0.024
0.0001 -2.19174 10.00000 0.8439662457 3.0898978710    0.791  1.857  3.7559  2.455    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 0.128 1.313 0.445 0.121 -0.006 -0.048 -0.063
0.0001 -2.19174 10.00000 0.8439993858 3.0899107456    0.791  1.886  3.7481  2.394    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 0.055 1.291 0.401 0.050 -0.091 -0.140 -0.161
0.0001 -2.19174 10.00000 0.8440159559 3.0899171829    0.791  1.918  3.7408  2.334    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.024 1.264 0.350 -0.026 -0.180 -0.236 -0.262
0.0001 -2.19174 10.00000 0.8440230489 3.0899200439    0.791  1.949  3.7347  2.278    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.104 1.235 0.296 -0.101 -0.267 -0.329 -0.359
0.0001 -2.19174 10.00000 0.8440262675 3.0899212360    0.791  1.980  3.7298  2.227    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.181 1.202 0.240 -0.175 -0.350 -0.418 -0.451
0.0001 -2.19174 10.00000 0.8440279365 3.0899219513    0.791  2.008  3.7262  2.185    4  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 -0.249 1.168 0.188 -0.241 -0.422 -0.494 -0.530
0.0001 -2.19174 10.00000 0.8440280557 3.0899219513    0.791  2.010  3.7258  2.181    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.256 1.164 0.183 -0.247 -0.429 -0.501 -0.537
0.0001 -2.19174 10.00000 0.8440288305 3.0899221897    0.791  2.035  3.7234  2.147    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.317 1.127 0.132 -0.307 -0.493 -0.568 -0.606
0.0001 -2.19174 10.00000 0.8440299034 3.0899226665    0.791  2.077  3.7198  2.090    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.422 1.065 0.046 -0.409 -0.602 -0.681 -0.721
0.0001 -2.19174 10.00000 0.8440309763 3.0899231434    0.791  2.118  3.7166  2.037    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.524 1.001 -0.041 -0.508 -0.707 -0.790 -0.832
0.0001 -2.19174 10.00000 0.8440324068 3.0899236202    0.791  2.168  3.7132  1.973    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.001e-04 -0.649 0.920 -0.148 -0.630 -0.836 -0.922 -0.967
0.0001 -2.19174 10.00000 0.8440356851 3.0899248123    0.791  2.170  3.7134  1.972    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.655 0.912 -0.155 -0.636 -0.841 -0.927 -0.972
0.0001 -2.19174 10.00000 0.8440538049 3.0899319649    0.791  2.144  3.7148  2.003    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.993e-05 -0.591 0.957 -0.098 -0.573 -0.776 -0.860 -0.904
0.0001 -2.19174 10.00000 0.8440762758 3.0899405479    0.791  2.181  3.7121  1.955    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.684 0.900 -0.176 -0.664 -0.872 -0.959 -1.005
0.0001 -2.19174 10.00000 0.8440961242 3.0899484158    0.791  2.225  3.7092  1.900    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 -0.792 0.831 -0.269 -0.769 -0.983 -1.074 -1.122
0.0001 -2.19174 10.00000 0.8441100717 3.0899536610    0.791  2.259  3.7070  1.857    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.878 0.779 -0.342 -0.852 -1.071 -1.164 -1.214
0.0001 -2.19174 10.00000 0.8441277742 3.0899605751    0.791  2.301  3.7045  1.805    7  0.000  0.532     0.00     0.00 -1    -1e-30      0.00 7.552e-01 2.447e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.983 0.713 -0.432 -0.954 -1.178 -1.275 -1.326
