# File generated by CMD 3.6 (http://stev.oapd.inaf.it/cmd) on Fri Jan 28 21:25:45 CET 2022
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: LSST ugrizy, July 2019 total filter throughputs for DP0 (all ABmags)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag
0.0002 -1.89055 10.00000 0.8462212086 3.0907707214    0.790  1.807  3.7619  2.528    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.549e-06 8.481e-05 -1.000 2.000e-04 0.251 1.414 0.543 0.235 0.119 0.085 0.073
0.0002 -1.89055 10.00000 0.8462566137 3.0907845497    0.790  1.805  3.7633  2.536    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.549e-06 8.481e-05 -1.000 2.000e-04 0.259 1.414 0.546 0.241 0.128 0.096 0.084
0.0002 -1.89055 10.00000 0.8463098407 3.0908050537    0.790  1.817  3.7586  2.505    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.481e-05 -1.000 2.000e-04 0.227 1.410 0.531 0.211 0.090 0.053 0.038
0.0002 -1.89055 10.00000 0.8463648558 3.0908262730    0.790  1.834  3.7538  2.469    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.481e-05 -1.000 1.999e-04 0.186 1.399 0.508 0.172 0.041 -0.000 -0.018
0.0002 -1.89055 10.00000 0.8464186788 3.0908470154    0.790  1.860  3.7475  2.417    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.550e-06 8.482e-05 -1.000 2.000e-04 0.119 1.378 0.465 0.108 -0.034 -0.082 -0.103
0.0002 -1.89055 10.00000 0.8464511633 3.0908596516    0.790  1.891  3.7412  2.362    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.001e-04 0.042 1.348 0.413 0.033 -0.120 -0.174 -0.199
0.0002 -1.89055 10.00000 0.8464674950 3.0908658504    0.790  1.924  3.7354  2.305    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.041 1.315 0.354 -0.047 -0.210 -0.270 -0.300
0.0002 -1.89055 10.00000 0.8464744091 3.0908684731    0.790  1.957  3.7303  2.252    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.123 1.281 0.293 -0.126 -0.299 -0.365 -0.397
0.0002 -1.89055 10.00000 0.8464775681 3.0908696651    0.790  1.991  3.7259  2.201    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.207 1.240 0.230 -0.207 -0.387 -0.458 -0.494
0.0002 -1.89055 10.00000 0.8464791775 3.0908703804    0.790  2.023  3.7223  2.154    4  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.288 1.198 0.166 -0.285 -0.472 -0.547 -0.585
0.0002 -1.89055 10.00000 0.8464792967 3.0908703804    0.790  2.026  3.7221  2.150    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.295 1.195 0.160 -0.292 -0.480 -0.554 -0.593
0.0002 -1.89055 10.00000 0.8464799523 3.0908706188    0.790  2.049  3.7200  2.119    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.353 1.162 0.112 -0.348 -0.539 -0.616 -0.656
0.0002 -1.89055 10.00000 0.8464811444 3.0908710957    0.790  2.093  3.7165  2.061    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.463 1.096 0.020 -0.455 -0.653 -0.734 -0.777
0.0002 -1.89055 10.00000 0.8464821577 3.0908715725    0.790  2.130  3.7139  2.014    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.554 1.040 -0.057 -0.543 -0.746 -0.830 -0.875
0.0002 -1.89055 10.00000 0.8464832306 3.0908718109    0.790  2.162  3.7116  1.972    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.635 0.989 -0.126 -0.623 -0.830 -0.916 -0.963
0.0002 -1.89055 10.00000 0.8464856148 3.0908727646    0.790  2.170  3.7113  1.963    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.655 0.974 -0.144 -0.642 -0.850 -0.937 -0.984
0.0002 -1.89055 10.00000 0.8464876413 3.0908737183    0.790  2.158  3.7122  1.979    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.625 0.991 -0.119 -0.613 -0.819 -0.905 -0.951
0.0002 -1.89055 10.00000 0.8464953303 3.0908765793    0.790  2.146  3.7130  1.994    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 1.999e-04 -0.594 1.011 -0.092 -0.583 -0.788 -0.872 -0.918
0.0002 -1.89055 10.00000 0.8465281129 3.0908892155    0.790  2.172  3.7108  1.959    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.660 0.975 -0.146 -0.646 -0.856 -0.943 -0.990
0.0002 -1.89055 10.00000 0.8465479016 3.0908968449    0.790  2.214  3.7078  1.905    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.766 0.914 -0.236 -0.750 -0.965 -1.056 -1.105
0.0002 -1.89055 10.00000 0.8465633392 3.0909028053    0.790  2.253  3.7052  1.856    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.551e-06 8.482e-05 -1.000 2.000e-04 -0.863 0.858 -0.317 -0.843 -1.064 -1.158 -1.209
0.0002 -1.89055 10.00000 0.8465814590 3.0909097195    0.790  2.299  3.7023  1.798    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.369e-05 9.552e-06 8.482e-05 -1.000 2.000e-04 -0.977 0.791 -0.413 -0.954 -1.181 -1.278 -1.331
0.0002 -1.89055 10.00000 0.8465988040 3.0909163952    0.790  2.342  3.6997  1.745    7  0.000  0.530     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.368e-05 9.552e-06 8.482e-05 -1.000 2.000e-04 -1.085 0.726 -0.505 -1.058 -1.290 -1.391 -1.446
0.0002 -1.89055 10.00000 0.8466143608 3.0909225941    0.790  2.384  3.6972  1.693    7  0.000  0.529     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.368e-05 9.553e-06 8.482e-05 -1.000 2.000e-04 -1.189 0.664 -0.593 -1.159 -1.397 -1.500 -1.558
0.0002 -1.89055 10.00000 0.8466281891 3.0909278393    0.791  2.425  3.6947  1.642    7  0.000  0.529     0.00     0.00 -1    -1e-30      0.00 7.533e-01 2.465e-01 3.364e-05 9.566e-06 8.482e-05 -1.000 1.999e-04 -1.292 0.607 -0.679 -1.257 -1.501 -1.607 -1.667
0.0002 -1.89055 10.00000 0.8466405869 3.0909326077    0.791  2.466  3.6924  1.592    7  0.000  0.527     0.00     0.00 -1    -1e-30      0.00 7.532e-01 2.466e-01 3.351e-05 9.646e-06 8.483e-05 -1.000 2.000e-04 -1.394 0.555 -0.763 -1.355 -1.604 -1.713 -1.775
0.0002 -1.89055 10.00000 0.8466517329 3.0909368992    0.791  2.506  3.6900  1.541    7  0.000  0.521     0.00     0.00 -1    -1e-30      0.00 7.531e-01 2.467e-01 3.314e-05 9.970e-06 8.485e-05 -1.000 2.000e-04 -1.496 0.504 -0.847 -1.453 -1.707 -1.820 -1.884
0.0002 -1.89055 10.00000 0.8466618657 3.0909407139    0.791  2.547  3.6876  1.491    7  0.000  0.510     0.00     0.00 -1    -1e-30      0.00 7.530e-01 2.468e-01 3.248e-05 1.069e-05 8.487e-05 -1.000 2.001e-04 -1.597 0.455 -0.930 -1.549 -1.810 -1.925 -1.991
0.0002 -1.89055 10.00000 0.8466710448 3.0909442902    0.791  2.587  3.6852  1.442    7  0.000  0.498     0.00     0.00 -1    -1e-30      0.00 7.528e-01 2.470e-01 3.168e-05 1.165e-05 8.489e-05 -1.000 1.933e-04 -1.698 0.409 -1.011 -1.646 -1.912 -2.030 -2.098
0.0002 -1.89055 10.00000 0.8466794491 3.0909476280    0.791  2.627  3.6829  1.392    7  0.000  0.486     0.00     0.00 -1    -1e-30      0.00 7.527e-01 2.471e-01 3.093e-05 1.257e-05 8.491e-05 -1.000 1.766e-04 -1.798 0.365 -1.091 -1.741 -2.013 -2.134 -2.204
0.0002 -1.89055 10.00000 0.8466873169 3.0909507275    0.791  2.667  3.6805  1.343    7  0.000  0.475     0.00     0.00 -1    -1e-30      0.00 7.525e-01 2.473e-01 3.026e-05 1.339e-05 8.492e-05 -1.000 1.783e-04 -1.897 0.329 -1.168 -1.834 -2.113 -2.237 -2.310
0.0002 -1.89055 10.00000 0.8466947675 3.0909535885    0.791  2.706  3.6781  1.294    7  0.000  0.466     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.475e-01 2.969e-05 1.410e-05 8.493e-05 -1.000 1.949e-04 -1.996 0.299 -1.243 -1.927 -2.212 -2.340 -2.414
0.0002 -1.89055 10.00000 0.8467020392 3.0909562111    0.791  2.746  3.6757  1.245    7  0.000  0.458     0.00     0.00 -1    -1e-30      0.00 7.522e-01 2.476e-01 2.920e-05 1.471e-05 8.494e-05 -1.000 1.609e-04 -2.095 0.271 -1.318 -2.020 -2.311 -2.442 -2.519
0.0002 -1.89055 10.00000 0.8467090726 3.0909590721    0.791  2.786  3.6732  1.194    7  0.000  0.451     0.00     0.00 -1    -1e-30      0.00 7.520e-01 2.478e-01 2.875e-05 1.526e-05 8.493e-05 -1.000 1.427e-04 -2.196 0.245 -1.393 -2.114 -2.412 -2.547 -2.626
0.0002 -1.89055 10.00000 0.8467154503 3.0909614563    0.791  2.827  3.6707  1.144    7  0.000  0.446     0.00     0.00 -1    -1e-30      0.00 7.518e-01 2.480e-01 2.837e-05 1.574e-05 8.490e-05 -1.000 1.991e-04 -2.297 0.221 -1.467 -2.208 -2.514 -2.652 -2.733
0.0002 -1.89055 10.00000 0.8467213511 3.0909638405    0.791  2.870  3.6679  1.090    7  0.000  0.440     0.00     0.00 -1    -1e-30      0.00 7.516e-01 2.482e-01 2.801e-05 1.619e-05 8.483e-05 -1.000 2.000e-04 -2.404 0.200 -1.545 -2.307 -2.621 -2.763 -2.847
0.0002 -1.89055 10.00000 0.8467265368 3.0909657478    0.791  2.914  3.6651  1.034    7  0.000  0.436     0.00     0.00 -1    -1e-30      0.00 7.514e-01 2.484e-01 2.770e-05 1.660e-05 8.473e-05 -1.000 2.000e-04 -2.515 0.192 -1.620 -2.408 -2.731 -2.877 -2.964
0.0002 -1.89055 10.00000 0.8467305899 3.0909674168    0.791  2.955  3.6624  0.983    7  0.000  0.433     0.00     0.00 -1    -1e-30      0.00 7.512e-01 2.486e-01 2.746e-05 1.696e-05 8.459e-05 -1.000 2.000e-04 -2.618 0.189 -1.687 -2.501 -2.832 -2.982 -3.072
0.0002 -1.89055 10.00000 0.8467339873 3.0909686089    0.791  2.992  3.6600  0.936    7  0.000  0.431     0.00     0.00 -1    -1e-30      0.00 7.510e-01 2.488e-01 2.728e-05 1.727e-05 8.444e-05 -1.000 2.000e-04 -2.709 0.194 -1.745 -2.583 -2.923 -3.077 -3.169
0.0002 -1.89055 10.00000 0.8467373252 3.0909698009    0.791  3.029  3.6574  0.888    7  0.000  0.429     0.00     0.00 -1    -1e-30      0.00 7.509e-01 2.489e-01 2.713e-05 1.756e-05 8.427e-05 -1.000 2.001e-04 -2.803 0.203 -1.803 -2.667 -3.016 -3.175 -3.269
0.0002 -1.89055 10.00000 0.8467403054 3.0909709930    0.791  3.083  3.6537  0.820    7  0.000  0.428     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.702e-05 1.782e-05 8.411e-05 -1.000 1.999e-04 -2.938 0.226 -1.880 -2.785 -3.148 -3.314 -3.411
0.0002 -1.89055 10.00000 0.8467431068 3.0909721851    0.791  3.196  3.6454  0.673    7  0.000  0.427     0.00     0.00 -1    -1e-30      0.00 7.500e-01 2.498e-01 2.655e-05 1.940e-05 8.298e-05 -1.000 1.991e-04 -3.220 0.329 -2.019 -3.020 -3.417 -3.598 -3.705
0.0002 -1.89055 10.00000 0.8467432857 3.0909721851    0.791  3.205  3.6447  0.662    7  0.000  0.426     0.00     0.00 -1    -1e-30      0.00 7.500e-01 2.498e-01 2.652e-05 1.947e-05 8.293e-05 -1.000 1.989e-04 -3.242 0.339 -2.029 -3.038 -3.438 -3.620 -3.728
0.0002 -1.89055 10.00000 0.8467434645 3.0909721851    0.791  3.220  3.6436  0.643    7  0.000  0.426     0.00     0.00 -1    -1e-30      0.00 7.499e-01 2.499e-01 2.647e-05 1.966e-05 8.279e-05 -1.000 1.989e-04 -3.280 0.356 -2.046 -3.069 -3.474 -3.658 -3.767
0.0002 -1.89055 10.00000 0.8467437625 3.0909724236    0.791  3.244  3.6419  0.611    7  0.000  0.426     0.00     0.00 -1    -1e-30      0.00 7.497e-01 2.501e-01 2.638e-05 1.996e-05 8.258e-05 -1.000 1.992e-04 -3.340 0.385 -2.073 -3.118 -3.531 -3.719 -3.830
0.0002 -1.89055 10.00000 0.8467442989 3.0909726620    0.791  3.288  3.6386  0.554    7  0.000  0.425     0.00     0.00 -1    -1e-30      0.00 7.495e-01 2.503e-01 2.621e-05 2.051e-05 8.218e-05 -1.000 1.998e-04 -3.451 0.440 -2.120 -3.207 -3.635 -3.830 -3.945
0.0002 -1.89055 10.00000 0.8467444777 3.0909726620    0.791  3.300  3.6377  0.538    7  0.549  0.425     0.00     0.00 -1    -1e-30      0.00 7.494e-01 2.504e-01 2.616e-05 2.066e-05 8.207e-05 -1.000 1.999e-04 -3.481 0.455 -2.132 -3.230 -3.662 -3.859 -3.975
0.0002 -1.89055 10.00000 0.8467445970 3.0909726620    0.791  3.414  3.6091  0.310    8  0.549  0.390    87.44    43.30  1 -1.07e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.766 1.423 -1.839 -3.267 -3.835 -4.096 -4.251
0.0002 -1.89055 10.00000 0.8467446566 3.0909726620    0.790  3.281  3.6183  0.479    8  0.549  0.390    60.73    31.58  1 -5.83e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.433 1.257 -1.752 -3.039 -3.546 -3.780 -3.920
0.0002 -1.89055 10.00000 0.8467447162 3.0909726620    0.788  3.141  3.6310  0.669    8  0.549  0.390    40.30    22.14  1 -3.03e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.083 0.980 -1.670 -2.796 -3.240 -3.446 -3.568
0.0002 -1.89055 10.00000 0.8467448950 3.0909729004    0.785  2.928  3.6504  0.958    8  0.549  0.390    21.60    12.89  1 -1.07e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -2.550 0.634 -1.477 -2.384 -2.749 -2.917 -3.018
0.0002 -1.89055 10.00000 0.8467451334 3.0909729004    0.781  2.933  3.6498  0.949    8  0.549  0.390    22.05    13.09  1 -1.12e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -2.562 0.645 -1.481 -2.393 -2.760 -2.930 -3.031
0.0002 -1.89055 10.00000 0.8467454314 3.0909731388    0.775  3.012  3.6425  0.837    8  0.550  0.390    28.06    16.07  1  -1.7e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -2.761 0.767 -1.559 -2.550 -2.946 -3.129 -3.237
0.0002 -1.89055 10.00000 0.8467457891 3.0909731388    0.769  3.166  3.6283  0.623    8  0.550  0.390    44.51    23.85  1 -3.68e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.691e-04 -3.145 1.056 -1.676 -2.837 -3.294 -3.506 -3.632
0.0002 -1.89055 10.00000 0.8467462659 3.0909733772    0.762  3.303  3.6157  0.431    8  0.550  0.390    67.38    33.97  1 -7.22e-07      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.487 1.346 -1.738 -3.065 -3.589 -3.830 -3.974
0.0002 -1.89055 10.00000 0.8467467427 3.0909736156    0.753  3.394  3.6071  0.301    8  0.551  0.390    89.34    43.10  1 -1.14e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.716 1.546 -1.750 -3.198 -3.775 -4.040 -4.198
0.0002 -1.89055 10.00000 0.8467472792 3.0909738541    0.744  3.445  3.6023  0.226    8  0.551  0.390   105.18    49.30  1 -1.49e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.842 1.660 -1.750 -3.265 -3.875 -4.154 -4.319
0.0002 -1.89055 10.00000 0.8467479348 3.0909740925    0.733  3.471  3.5997  0.184    8  0.552  0.390   115.36    52.97  1 -1.75e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.907 1.728 -1.744 -3.297 -3.924 -4.212 -4.381
0.0002 -1.89055 10.00000 0.8467485905 3.0909743309    0.722  3.487  3.5980  0.154    8  0.552  0.390   123.18    55.55  0 -1.98e-06      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 -3.947 1.779 -1.735 -3.315 -3.954 -4.247 -4.420
0.0002 -1.89055 10.00000 0.8467512131 3.0909752846    0.554 -9.999  4.0000  1.705    9  0.554  0.000     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.706e-01 6.375e-05 5.931e-05 2.177e-04 -1.000 3.690e-04 29.767 30.435 29.970 30.213 30.439 30.539 30.621
#isochrone terminated
