# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Tue Jun  9 14:43:46 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: LSST + Gaia + Euclid + Roman (updated as of 2025, LSST+Euclid are ABmags, Gaia+Roman are Vegamags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  umag    gmag    rmag    imag    zmag    ymag    Gmag    G_BPmag  G_RPmag  VISmag  Ymag    Bluemag  Jmag    Redmag  Hmag    F062mag  F087mag  F106mag  F129mag  F158mag  F184mag  F146mag  F213mag
0.0001 -2.19174 10.00000 0.8420172930 2.4325797977    0.811  2.955  3.6660  1.008    3  0.000  0.521    19.06    13.04     8.91     6.97     5.65  2  -3.9e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.617 0.041 -1.690 -2.515 -2.841 -2.984 -3.071 -2.509 -1.939 -3.231 -2.711 -3.118 -3.129 -3.235 -3.255 -3.219 -2.650 -3.481 -3.782 -4.167 -4.598 -4.731 -4.220 -4.756
0.0001 -2.19174 10.00000 0.8420308232 2.4325840039    0.809  2.996  3.6639  0.958    3  0.000  0.521    21.20    14.28     9.72     7.61     6.17  2 -4.55e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.720 0.070 -1.750 -2.609 -2.946 -3.092 -3.182 -2.602 -2.015 -3.336 -2.812 -3.231 -3.242 -3.352 -3.374 -3.339 -2.744 -3.590 -3.895 -4.283 -4.717 -4.851 -4.337 -4.876
0.0001 -2.19174 10.00000 0.8420419097 2.4325874503    0.807  3.031  3.6621  0.914    3  0.000  0.521    23.25    15.45    10.48     8.22     6.66  2  -5.2e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 9.999e-05 -2.809 0.101 -1.799 -2.691 -3.037 -3.187 -3.279 -2.682 -2.079 -3.427 -2.899 -3.328 -3.340 -3.453 -3.476 -3.443 -2.826 -3.684 -3.992 -4.383 -4.820 -4.954 -4.437 -4.979
0.0001 -2.19174 10.00000 0.8420513868 2.4325903963    0.805  3.063  3.6603  0.874    3  0.000  0.521    25.28    16.59    11.21     8.81     7.14  2 -5.87e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.888 0.142 -1.839 -2.762 -3.118 -3.271 -3.366 -2.752 -2.133 -3.509 -2.977 -3.417 -3.429 -3.545 -3.569 -3.537 -2.897 -3.769 -4.080 -4.473 -4.914 -5.048 -4.529 -5.073
0.0001 -2.19174 10.00000 0.8420611024 2.4325934163    0.802  3.098  3.6585  0.830    3  0.000  0.521    27.69    17.93    12.07     9.49     7.70  1 -6.69e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -2.975 0.189 -1.879 -2.839 -3.205 -3.363 -3.459 -2.828 -2.191 -3.596 -3.061 -3.512 -3.524 -3.644 -3.669 -3.638 -2.974 -3.860 -4.175 -4.571 -5.015 -5.150 -4.628 -5.175
0.0001 -2.19174 10.00000 0.8420711160 2.4325965289    0.799  3.135  3.6564  0.783    3  0.000  0.521    30.58    19.51    13.09    10.31     8.36  1 -7.71e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.038e-06 4.267e-05 -1.000 1.000e-04 -3.068 0.204 -1.931 -2.921 -3.298 -3.459 -3.559 -2.910 -2.258 -3.689 -3.150 -3.613 -3.626 -3.749 -3.776 -3.747 -3.057 -3.956 -4.276 -4.675 -5.123 -5.259 -4.733 -5.284
0.0001 -2.19174 10.00000 0.8420795202 2.4325991412    0.797  3.168  3.6546  0.741    3  0.000  0.521    33.39    21.03    14.06    11.08     8.99  1 -8.74e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.151 0.208 -1.978 -2.993 -3.378 -3.543 -3.645 -2.983 -2.317 -3.770 -3.228 -3.701 -3.714 -3.841 -3.870 -3.843 -3.129 -4.041 -4.364 -4.766 -5.218 -5.355 -4.825 -5.381
0.0001 -2.19174 10.00000 0.8420879841 2.4326017720    0.793  3.203  3.6528  0.698    3  0.000  0.521    36.54    22.71    15.13    11.94     9.69  1 -9.97e-09      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.236 0.209 -2.029 -3.067 -3.462 -3.631 -3.735 -3.058 -2.380 -3.855 -3.308 -3.792 -3.806 -3.936 -3.967 -3.941 -3.204 -4.128 -4.455 -4.860 -5.315 -5.454 -4.920 -5.480
0.0001 -2.19174 10.00000 0.8420957923 2.4326041989    0.790  3.234  3.6511  0.659    3  0.000  0.521    39.70    24.37    16.18    12.78    10.38  1 -1.13e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 9.999e-05 -3.314 0.212 -2.073 -3.135 -3.538 -3.711 -3.817 -3.127 -2.436 -3.931 -3.382 -3.875 -3.889 -4.022 -4.055 -4.031 -3.272 -4.208 -4.538 -4.946 -5.404 -5.544 -5.007 -5.570
0.0001 -2.19174 10.00000 0.8420979977 2.4326048843    0.789  3.242  3.6507  0.648    3  0.000  0.521    40.60    24.84    16.48    13.02    10.57  1 -1.17e-08      0.00 7.512e-01 2.487e-01 1.667e-05 5.039e-06 4.267e-05 -1.000 1.000e-04 -3.335 0.214 -2.085 -3.153 -3.558 -3.732 -3.839 -3.145 -2.451 -3.952 -3.401 -3.898 -3.912 -4.046 -4.079 -4.055 -3.290 -4.229 -4.560 -4.969 -5.428 -5.568 -5.030 -5.594
0.0001 -2.19174 10.00000 0.8420979977 2.4326048843    0.789  1.703  3.8886  3.138    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.512 1.246 0.460 0.545 0.663 0.739 0.759 0.445 0.525 0.286 0.611 0.847 0.873 1.124 1.271 1.492 0.404 0.230 0.166 0.089 0.022 -0.002 0.097 -0.005
0.0001 -2.19174 10.00000 0.8421285748 2.4326143877    0.789  1.726  3.8765  3.067    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 9.999e-05 0.456 1.207 0.424 0.471 0.567 0.635 0.655 0.380 0.478 0.192 0.526 0.735 0.759 0.991 1.132 1.345 0.332 0.127 0.056 -0.040 -0.122 -0.148 -0.031 -0.152
0.0001 -2.19174 10.00000 0.8421831727 2.4326313546    0.789  1.731  3.8741  3.053    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.444 1.199 0.416 0.456 0.548 0.614 0.633 0.367 0.468 0.173 0.509 0.712 0.736 0.964 1.103 1.315 0.317 0.106 0.033 -0.066 -0.151 -0.178 -0.057 -0.182
0.0001 -2.19174 10.00000 0.8422359228 2.4326477449    0.789  1.731  3.8747  3.055    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.443 1.197 0.414 0.455 0.549 0.615 0.635 0.366 0.467 0.173 0.509 0.714 0.738 0.967 1.106 1.319 0.316 0.107 0.034 -0.064 -0.148 -0.175 -0.054 -0.179
0.0001 -2.19174 10.00000 0.8422896266 2.4326644290    0.789  1.731  3.8753  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.708e-06 4.230e-05 -1.000 1.000e-04 0.442 1.195 0.412 0.456 0.550 0.617 0.636 0.366 0.466 0.175 0.510 0.716 0.740 0.970 1.110 1.323 0.316 0.109 0.037 -0.060 -0.144 -0.171 -0.051 -0.175
0.0001 -2.19174 10.00000 0.8423453569 2.4326817402    0.789  1.731  3.8760  3.060    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.002e-04 0.442 1.193 0.410 0.456 0.552 0.619 0.638 0.366 0.464 0.176 0.511 0.719 0.743 0.974 1.114 1.327 0.317 0.111 0.039 -0.057 -0.140 -0.166 -0.048 -0.170
0.0001 -2.19174 10.00000 0.8423981071 2.4326981233    0.789  1.732  3.8766  3.062    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 1.000e-04 0.441 1.192 0.409 0.456 0.553 0.620 0.640 0.366 0.463 0.177 0.512 0.721 0.745 0.977 1.117 1.331 0.317 0.113 0.041 -0.054 -0.136 -0.162 -0.045 -0.166
0.0001 -2.19174 10.00000 0.8424534798 2.4327153183    0.789  1.732  3.8770  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.999e-05 0.441 1.191 0.407 0.456 0.554 0.622 0.641 0.365 0.462 0.178 0.512 0.722 0.747 0.979 1.120 1.334 0.317 0.114 0.043 -0.052 -0.133 -0.159 -0.043 -0.163
0.0001 -2.19174 10.00000 0.8425083756 2.4327323627    0.789  1.732  3.8773  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.997e-05 0.440 1.190 0.406 0.456 0.554 0.622 0.642 0.365 0.461 0.179 0.513 0.723 0.748 0.981 1.122 1.336 0.317 0.115 0.043 -0.050 -0.132 -0.158 -0.041 -0.161
0.0001 -2.19174 10.00000 0.8425636292 2.4327495155    0.789  1.732  3.8774  3.065    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.709e-06 4.230e-05 -1.000 9.994e-05 0.439 1.189 0.405 0.455 0.554 0.622 0.641 0.364 0.461 0.178 0.512 0.723 0.747 0.980 1.121 1.336 0.316 0.114 0.043 -0.051 -0.132 -0.158 -0.042 -0.162
0.0001 -2.19174 10.00000 0.8426155448 2.4327656298    0.789  1.733  3.8773  3.064    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.001e-04 0.439 1.188 0.405 0.454 0.553 0.620 0.640 0.363 0.460 0.177 0.511 0.721 0.746 0.979 1.120 1.334 0.315 0.113 0.041 -0.053 -0.134 -0.160 -0.044 -0.164
0.0001 -2.19174 10.00000 0.8426724076 2.4327832770    0.790  1.733  3.8768  3.061    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.437 1.188 0.404 0.452 0.550 0.617 0.637 0.361 0.459 0.174 0.508 0.717 0.742 0.974 1.115 1.329 0.313 0.109 0.038 -0.057 -0.139 -0.165 -0.048 -0.169
0.0001 -2.19174 10.00000 0.8427278996 2.4328004962    0.790  1.734  3.8759  3.057    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.435 1.187 0.404 0.449 0.545 0.611 0.631 0.359 0.458 0.169 0.504 0.711 0.736 0.966 1.107 1.320 0.310 0.104 0.032 -0.064 -0.147 -0.174 -0.055 -0.177
0.0001 -2.19174 10.00000 0.8427840471 2.4328179161    0.790  1.735  3.8746  3.051    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 9.997e-05 0.432 1.186 0.404 0.445 0.538 0.604 0.624 0.356 0.456 0.163 0.499 0.703 0.727 0.956 1.095 1.308 0.306 0.097 0.024 -0.074 -0.159 -0.186 -0.065 -0.190
0.0001 -2.19174 10.00000 0.8428412676 2.4328356662    0.790  1.736  3.8728  3.042    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.710e-06 4.230e-05 -1.000 1.000e-04 0.429 1.186 0.404 0.439 0.529 0.594 0.614 0.352 0.455 0.154 0.492 0.692 0.715 0.941 1.080 1.291 0.300 0.087 0.012 -0.088 -0.175 -0.203 -0.079 -0.206
0.0001 -2.19174 10.00000 0.8428643346 2.4328428209    0.790  1.737  3.8720  3.039    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.427 1.186 0.404 0.437 0.525 0.589 0.609 0.350 0.454 0.150 0.488 0.687 0.710 0.934 1.073 1.284 0.298 0.082 0.007 -0.095 -0.183 -0.210 -0.085 -0.214
0.0001 -2.19174 10.00000 0.8428956270 2.4328525262    0.790  1.738  3.8707  3.032    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.996e-05 0.425 1.186 0.404 0.433 0.519 0.582 0.601 0.347 0.453 0.143 0.483 0.678 0.701 0.923 1.061 1.271 0.294 0.075 -0.001 -0.105 -0.195 -0.223 -0.095 -0.227
0.0001 -2.19174 10.00000 0.8429541588 2.4328706774    0.790  1.740  3.8677  3.018    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.554e-01 2.445e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 1.000e-04 0.420 1.186 0.406 0.425 0.505 0.566 0.586 0.341 0.452 0.130 0.472 0.660 0.683 0.900 1.035 1.244 0.286 0.060 -0.019 -0.127 -0.221 -0.250 -0.117 -0.254
0.0001 -2.19174 10.00000 0.8430075645 2.4328872365    0.790  1.742  3.8644  3.003    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.415 1.186 0.408 0.416 0.490 0.549 0.569 0.335 0.451 0.116 0.461 0.641 0.663 0.874 1.008 1.214 0.278 0.043 -0.038 -0.151 -0.250 -0.280 -0.141 -0.284
0.0001 -2.19174 10.00000 0.8430621624 2.4329041628    0.790  1.745  3.8605  2.985    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.711e-06 4.230e-05 -1.000 9.999e-05 0.409 1.187 0.410 0.407 0.473 0.529 0.548 0.328 0.450 0.099 0.447 0.618 0.639 0.844 0.975 1.179 0.269 0.023 -0.060 -0.180 -0.285 -0.315 -0.170 -0.319
0.0001 -2.19174 10.00000 0.8431203365 2.4329221949    0.790  1.747  3.8558  2.963    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.230e-05 -1.000 1.000e-04 0.401 1.187 0.415 0.397 0.454 0.505 0.525 0.321 0.449 0.080 0.432 0.591 0.612 0.808 0.936 1.137 0.259 0.001 -0.086 -0.214 -0.325 -0.357 -0.203 -0.362
0.0001 -2.19174 10.00000 0.8431782126 2.4329401319    0.790  1.751  3.8504  2.938    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.393 1.189 0.420 0.385 0.432 0.479 0.498 0.312 0.449 0.058 0.415 0.561 0.581 0.767 0.892 1.088 0.248 -0.025 -0.116 -0.252 -0.372 -0.406 -0.242 -0.410
0.0001 -2.19174 10.00000 0.8432347178 2.4329576413    0.790  1.755  3.8445  2.911    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.993e-05 0.384 1.191 0.426 0.373 0.409 0.451 0.469 0.304 0.450 0.035 0.397 0.528 0.547 0.723 0.843 1.036 0.237 -0.053 -0.148 -0.293 -0.423 -0.458 -0.283 -0.463
0.0001 -2.19174 10.00000 0.8432671428 2.4329676876    0.790  1.757  3.8410  2.895    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.378 1.193 0.430 0.366 0.395 0.434 0.452 0.299 0.450 0.021 0.387 0.509 0.526 0.696 0.814 1.004 0.230 -0.069 -0.168 -0.318 -0.453 -0.490 -0.308 -0.495
0.0001 -2.19174 10.00000 0.8433207870 2.4329843064    0.790  1.761  3.8345  2.865    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 1.000e-04 0.368 1.197 0.438 0.354 0.370 0.403 0.421 0.290 0.452 -0.004 0.368 0.473 0.489 0.648 0.761 0.946 0.218 -0.099 -0.203 -0.364 -0.509 -0.548 -0.354 -0.553
0.0001 -2.19174 10.00000 0.8433775902 2.4330019013    0.790  1.765  3.8274  2.832    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.712e-06 4.231e-05 -1.000 9.999e-05 0.357 1.202 0.447 0.341 0.343 0.371 0.387 0.281 0.454 -0.030 0.347 0.434 0.450 0.595 0.704 0.883 0.205 -0.130 -0.241 -0.412 -0.570 -0.611 -0.403 -0.616
0.0001 -2.19174 10.00000 0.8434337378 2.4330192904    0.790  1.770  3.8199  2.797    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.996e-05 0.345 1.210 0.457 0.328 0.316 0.337 0.351 0.271 0.456 -0.058 0.326 0.393 0.408 0.540 0.643 0.816 0.192 -0.164 -0.281 -0.464 -0.634 -0.678 -0.456 -0.684
0.0001 -2.19174 10.00000 0.8434913158 2.4330371197    0.790  1.775  3.8115  2.759    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.993e-05 0.332 1.220 0.469 0.314 0.286 0.299 0.311 0.261 0.460 -0.088 0.303 0.348 0.361 0.479 0.576 0.742 0.178 -0.201 -0.325 -0.521 -0.705 -0.753 -0.514 -0.759
0.0001 -2.19174 10.00000 0.8435462713 2.4330541344    0.790  1.781  3.8030  2.719    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.318 1.232 0.484 0.300 0.256 0.262 0.270 0.252 0.465 -0.117 0.281 0.302 0.314 0.417 0.508 0.666 0.165 -0.237 -0.371 -0.578 -0.777 -0.830 -0.574 -0.836
0.0001 -2.19174 10.00000 0.8436011672 2.4330711280    0.791  1.787  3.7948  2.680    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 9.997e-05 0.303 1.245 0.498 0.287 0.227 0.226 0.230 0.242 0.470 -0.147 0.259 0.258 0.267 0.358 0.442 0.593 0.152 -0.273 -0.415 -0.634 -0.847 -0.904 -0.632 -0.911
0.0001 -2.19174 10.00000 0.8436554670 2.4330879346    0.791  1.793  3.7882  2.648    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.713e-06 4.231e-05 -1.000 1.000e-04 0.288 1.254 0.507 0.274 0.202 0.194 0.196 0.232 0.472 -0.172 0.238 0.219 0.228 0.307 0.386 0.532 0.139 -0.304 -0.453 -0.681 -0.905 -0.966 -0.681 -0.974
0.0001 -2.19174 10.00000 0.8437105417 2.4331049786    0.791  1.799  3.7824  2.619    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.273 1.262 0.513 0.260 0.178 0.164 0.163 0.221 0.471 -0.197 0.219 0.183 0.191 0.261 0.335 0.476 0.126 -0.334 -0.488 -0.725 -0.958 -1.022 -0.726 -1.031
0.0001 -2.19174 10.00000 0.8437654376 2.4331219646    0.791  1.805  3.7774  2.593    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.257 1.267 0.516 0.246 0.154 0.136 0.132 0.209 0.468 -0.220 0.199 0.150 0.157 0.219 0.289 0.424 0.112 -0.362 -0.522 -0.765 -1.007 -1.074 -0.768 -1.083
0.0001 -2.19174 10.00000 0.8438013196 2.4331330659    0.791  1.808  3.7754  2.582    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.250 1.270 0.516 0.240 0.144 0.124 0.119 0.203 0.466 -0.231 0.191 0.135 0.142 0.201 0.269 0.403 0.106 -0.374 -0.536 -0.782 -1.028 -1.096 -0.785 -1.106
0.0001 -2.19174 10.00000 0.8438554406 2.4331498081    0.791  1.816  3.7706  2.554    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 1.000e-04 0.229 1.272 0.512 0.221 0.117 0.091 0.084 0.186 0.457 -0.259 0.166 0.097 0.103 0.154 0.218 0.347 0.087 -0.406 -0.573 -0.826 -1.081 -1.152 -0.832 -1.162
0.0001 -2.19174 10.00000 0.8439114690 2.4331671377    0.791  1.832  3.7640  2.513    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.714e-06 4.231e-05 -1.000 9.999e-05 0.191 1.266 0.499 0.186 0.070 0.038 0.027 0.153 0.436 -0.307 0.124 0.036 0.041 0.081 0.140 0.263 0.052 -0.460 -0.634 -0.896 -1.162 -1.237 -0.903 -1.248
0.0001 -2.19174 10.00000 0.8439662457 2.4331840775    0.791  1.857  3.7559  2.455    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 0.128 1.246 0.467 0.127 -0.004 -0.044 -0.060 0.097 0.395 -0.381 0.056 -0.055 -0.052 -0.023 0.030 0.145 -0.008 -0.541 -0.725 -0.996 -1.276 -1.356 -1.007 -1.369
0.0001 -2.19174 10.00000 0.8439993858 2.4331943250    0.791  1.886  3.7481  2.394    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 0.055 1.217 0.423 0.058 -0.087 -0.135 -0.156 0.030 0.343 -0.465 -0.021 -0.155 -0.153 -0.135 -0.089 0.019 -0.077 -0.632 -0.824 -1.105 -1.397 -1.483 -1.119 -1.497
0.0001 -2.19174 10.00000 0.8440159559 2.4331994484    0.791  1.918  3.7408  2.334    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.999e-05 -0.024 1.183 0.373 -0.017 -0.174 -0.230 -0.255 -0.043 0.284 -0.553 -0.104 -0.258 -0.257 -0.250 -0.209 -0.107 -0.151 -0.726 -0.927 -1.217 -1.520 -1.610 -1.234 -1.627
0.0001 -2.19174 10.00000 0.8440230489 2.4332016414    0.791  1.949  3.7347  2.278    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 1.000e-04 -0.104 1.151 0.318 -0.092 -0.261 -0.323 -0.353 -0.117 0.223 -0.641 -0.187 -0.359 -0.359 -0.360 -0.324 -0.227 -0.227 -0.820 -1.028 -1.324 -1.637 -1.731 -1.344 -1.749
0.0001 -2.19174 10.00000 0.8440262675 2.4332026366    0.791  1.980  3.7298  2.227    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.181 1.113 0.261 -0.167 -0.345 -0.412 -0.445 -0.190 0.160 -0.725 -0.267 -0.454 -0.454 -0.462 -0.430 -0.338 -0.302 -0.908 -1.122 -1.425 -1.745 -1.843 -1.446 -1.861
0.0001 -2.19174 10.00000 0.8440279365 2.4332031526    0.791  2.008  3.7262  2.185    4  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.997e-05 -0.249 1.078 0.209 -0.232 -0.416 -0.487 -0.523 -0.255 0.103 -0.797 -0.336 -0.534 -0.535 -0.548 -0.518 -0.430 -0.367 -0.984 -1.202 -1.509 -1.835 -1.935 -1.532 -1.954
0.0001 -2.19174 10.00000 0.8440280557 2.4332031894    0.791  2.010  3.7258  2.181    7  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.446e-01 1.688e-05 4.715e-06 4.231e-05 -1.000 9.996e-05 -0.256 1.074 0.203 -0.238 -0.423 -0.495 -0.531 -0.261 0.098 -0.804 -0.343 -0.542 -0.543 -0.556 -0.527 -0.438 -0.374 -0.991 -1.210 -1.517 -1.844 -1.944 -1.540 -1.963
